symbol,timestamp_utc,headline
XOM,2020-05-18 00:00:00 UTC,Shares of several oil stocks are trading higher amid an increase in the price of oil driven by greater-than-expected production cuts.
XOM,2020-05-15 00:00:00 UTC,"The Oil Crisis Can Harm US Economy, But Not Like COVID-19"
XOM,2020-05-13 00:00:00 UTC,"Shares of several energy companies are trading lower. Despite EIA reporting a draw in crude inventories, OPEC cut its 2020 oil demand forecast by 2.2 million barrels per day."
XOM,2020-05-13 00:00:00 UTC,Hearing Redburn Upgrades Exxon Mobile From Sell To Neutral
XOM,2020-05-12 00:00:00 UTC,"Caution Ahead: Biggest Blue-Chips Seek Change, Innovation Post-COVID-19"
XOM,2020-05-09 00:00:00 UTC,"Barron's Picks And Pans: Boyd Gaming, Domino's Pizza, Exxon And More"
XOM,2020-05-08 00:00:00 UTC,Exxon Beaumont Coker May Restart In Two Weeks
XOM,2020-05-08 00:00:00 UTC,How Artificial Intelligence Helped iFlip Save Investor Returns During The 2020 Market Crash
XOM,2020-05-07 00:00:00 UTC,Democrats Offer Bill To Prevent Fossil Fuel Industry Bailout
XOM,2020-05-07 00:00:00 UTC,"Shares of several oil companies are trading higher as oil prices gain. Strength in oil prices is being driven by production cuts, price raises from Saudi Arabia and a rebound in gasoline demand as some states and countries reopen economies."
XOM,2020-05-06 00:00:00 UTC,How the Mighty Have Fallen In Oil
XOM,2020-05-05 00:00:00 UTC,"UBS Maintains Neutral on Exxon Mobil, Raises Price Target to $48"
XOM,2020-05-05 00:00:00 UTC,"Disney, Beyond Meat And Video Game Makers All Set To Report As Firm Tone Continues"
XOM,2020-05-04 00:00:00 UTC,Investor Movement Index Summary: April 2020
XOM,2020-05-04 00:00:00 UTC,"Wells Fargo Maintains Equal-Weight on Exxon Mobil, Raises Price Target to $45"
XOM,2020-05-04 00:00:00 UTC,"Credit Suisse Maintains Neutral on Exxon Mobil, Raises Price Target to $45"
XOM,2020-05-04 00:00:00 UTC,Exxon Mobil Has Indefinitely Postponed Sale Of $2B In Oil And Gas Assets In The North Sea
XOM,2020-05-02 00:00:00 UTC,"Barron's Picks And Pans: Berkshire Hathaway, Carvana, Madison Square Garden And More"
XOM,2020-05-01 00:00:00 UTC,"Amazon, Exxon Mobil Earnings Weigh On Market To Start New Month As Caution Steers The Wheel"
XOM,2020-05-01 00:00:00 UTC,"Disappointment From Amazon, Apple Weighs On Market As Investors Also Consider Energy Earnings"
XOM,2020-05-01 00:00:00 UTC,ExxonMobil Q1 GAAP EPS $(0.14) vs $0.55 In Same Qtr. Last Year
XOM,2020-05-01 00:00:00 UTC,Exxon Mobil shares are trading lower after the company reported Q1 EPS results down from last year.
XOM,2020-05-01 00:00:00 UTC,Exxon Mobil Q1 Adj. EPS $0.530 Down From $0.550 YoY
XOM,2020-05-01 00:00:00 UTC,A Peek Into The Markets: US Stock Futures Point To A Lower Open
XOM,2020-05-01 00:00:00 UTC,"8 Stocks To Watch For May 1, 2020"
XOM,2020-05-01 00:00:00 UTC,"Earnings Scheduled For May 1, 2020"
XOM,2020-04-30 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For April 30, 2020"
XOM,2020-04-30 00:00:00 UTC,"CFRA Downgrades Exxon Mobil to Sell, Raises Price Target to $43"
XOM,2020-04-29 00:00:00 UTC,Shares of several oil companies are trading higher as oil prices gain after EIA reported a smaller-than-expected build in crude inventories. Positive sentiment also potentially being driven by some US states reopening and positive trial data from Gilead's coronavirus treatment candidate.
XOM,2020-04-28 00:00:00 UTC,Blue Chip Stocks Resisting COVID-19
XOM,2020-04-28 00:00:00 UTC,"Earnings Feast: Bring a Plate With Healthcare and Caterpillar in Morning, GOOGL And AMD Later"
XOM,2020-04-27 00:00:00 UTC,Should The Oil Industry Get Bailed Out?
XOM,2020-04-27 00:00:00 UTC,"Apple And Amazon Earnings, Fed Meeting Among Highlights In Busy Week Ahead"
XOM,2020-04-27 00:00:00 UTC,"Nordic Tanker CEO Says Oil Glut Is Creating Revenue, Stock Trades Higher"
XOM,2020-04-24 00:00:00 UTC,"ExxonMobil Reports Is Modifying Facilities To Produce Medical-Grade Sanitzier For Coronavirus Response, Targeting 160K Gallons Of Sanitzer"
XOM,2020-04-23 00:00:00 UTC,Shares of several energy companies are trading higher as oil prices rise amid hopes of output cuts by some producers as well as renewed US-Iran tensions in the gulf.
XOM,2020-04-23 00:00:00 UTC,Slatestone Wealth Analyst Is A Buyer Of Oil Stocks With Safe Dividend
XOM,2020-04-22 00:00:00 UTC,Shares of several energy companies are trading higher as oil prices potentially stabilize following recent crash.
XOM,2020-04-22 00:00:00 UTC,'ExxonMobil on Wednesday started construction of its solely-funded chemical complex in south China's Huizhou' -Tweet From China's National Business Daily; BZ NOTE: Exxon Had Announce Framework Deal For The Site In Sep. 2018
XOM,2020-04-22 00:00:00 UTC,3 Dividend ETFs With Way Too Much Energy Exposure
XOM,2020-04-20 00:00:00 UTC,Pro On How To Play Oil: Buy The 'Biggest Players'
XOM,2020-04-20 00:00:00 UTC,PreMarket Prep Stock Of The Day: Chevron Corporation
XOM,2020-04-20 00:00:00 UTC,Shares of several oil stocks are trading lower after the price of oil fell significantly as storage for the commodity runs out and global demand remains depressed.
XOM,2020-04-20 00:00:00 UTC,Exxon Mobil Option Trader Makes Big Bearish Bet On More Downside After Oil Prices Drop Below $0
XOM,2020-04-20 00:00:00 UTC,"CORRECTION: B of A Securities Maintains Buy on Exxon Mobil, Raises Price Target to $70; A Prior Headline Indicated Firm Lowered PT, This Was Incorrect"
XOM,2020-04-20 00:00:00 UTC,"B of A Securities Maintains Buy on Exxon Mobil, Raises Price Target to $70"
XOM,2020-04-20 00:00:00 UTC,"Shares of several oil stocks are trading lower after the price of oil fell significantly as storage for the commodity runs out and global demand remains depressed. UPDATE: Shares of several names in the space have reversed, sector now mixed."
XOM,2020-04-17 00:00:00 UTC,A Look Into Exxon Mobil's Price Over Earnings
XOM,2020-04-17 00:00:00 UTC,Bleak Picture: Steep Crude Demand Plunge Dogs Energy Industry as Q1 Earnings Results Loom
XOM,2020-04-16 00:00:00 UTC,Shares of several energy companies are trading lower after OPEC further cut global oil demand forecasts.
XOM,2020-04-15 00:00:00 UTC,Every Member Of Trump's 'Great American Economic Revival' Industry Groups
XOM,2020-04-15 00:00:00 UTC,"ExxonMobil Has Increased Production Of Raw Materials Used For Medical Masks, Gowns, Hand Sanitizer"
XOM,2020-04-15 00:00:00 UTC,Shares of several oil stocks are trading lower amid a decline in the price of oil after the International Energy Agency said demand for the commodity is expected to reach a 25-year low.
XOM,2020-04-13 00:00:00 UTC,"BofA Downgrades Caterpillar, Says Energy Problem Is Here To Stay"
XOM,2020-04-10 00:00:00 UTC,"Cramer Gives His Opinion On Exxon, Polaris And More"
XOM,2020-04-09 00:00:00 UTC,"Oil Prices Rise, Fall As Russia, Saudi Arabia Agree On Output Cuts"
XOM,2020-04-09 00:00:00 UTC,Shares of several oil companies are trading higher ahead of Thursday's OPEC+ meeting in which producers are expected to agree on output cuts.
XOM,2020-04-09 00:00:00 UTC,Exxon Mobil Is Conducting Field Trials Of Eight Emerging Methane Detection Technologies
XOM,2020-04-09 00:00:00 UTC,"RBC Capital Maintains Underperform on Exxon Mobil, Raises Price Target to $42"
XOM,2020-04-08 00:00:00 UTC,The State of Oil Is Falling in Love With Solar Energy
XOM,2020-04-08 00:00:00 UTC,Shares of several energy companies are trading higher amid hopes of output cuts by major oil producers Russia and Saudi Arabia to support prices.
XOM,2020-04-08 00:00:00 UTC,"Mizuho Maintains Neutral on Exxon Mobil, Lowers Price Target to $50"
XOM,2020-04-07 00:00:00 UTC,"Exxon's CEO On How Oil Giant Plans To Maintain Dividend, Focus On Balance Sheet"
XOM,2020-04-07 00:00:00 UTC,"CFRA Upgrades Exxon Mobil to Hold, Maintains $41 Price Target"
XOM,2020-04-07 00:00:00 UTC,Oil And Shale Are In A Tough Spot
XOM,2020-04-07 00:00:00 UTC,"Semiconductors Continue To Lead Rally Efforts, While Consumer Staples Keep Lagging"
XOM,2020-04-07 00:00:00 UTC,"Shares of several energy companies are trading higher amid hopes of production cuts by key producers to sustain prices, as well as positive economic sentiment on a potential leveling off of coronavirus cases in some regions."
XOM,2020-04-07 00:00:00 UTC,"Exxon Mobil Cuts 2020 Capital Spending As It Faces Weak Oil Demand, Pandemic"
XOM,2020-04-07 00:00:00 UTC,"Exxon CEO Says Expects a 100,000 to 150,000 Barrel/Day Reduction in Permian Basin Output Next Yea"
XOM,2020-04-07 00:00:00 UTC,Exxon Chief Woods Expects 25%-30% Oil Demand Reduction This Year
XOM,2020-04-07 00:00:00 UTC,"Exxon Mobil Reduces 2020 Capex By 30%, Cash Opex By 15%; Maintains Long-Term Outlook"
XOM,2020-04-06 00:00:00 UTC,TD Ameritrade Index Reflects A Direct Response To The COVID-19 Pandemic
XOM,2020-04-06 00:00:00 UTC,Investor Movement Index Summary: March 2020
XOM,2020-04-06 00:00:00 UTC,Shares of several energy companies are trading higher amid anticipated progress on Saudi-Russian supply cut talks. UPDATE: Sector is now mixed.
XOM,2020-04-03 00:00:00 UTC,"Analysts Share Stocks They Would Buy In This Environment: Exxon Mobil, P&G And More"
XOM,2020-04-03 00:00:00 UTC,PreMarket Prep Stock Of The Day: Exxon Mobil
XOM,2020-04-03 00:00:00 UTC,"Wells Fargo Maintains Equal-Weight on Exxon Mobil, Lowers Price Target to $42"
XOM,2020-04-03 00:00:00 UTC,"Energy Stocks In Focus As Crude Oil Extends Rally, But Weak Employment Data Could Set the Tone"
XOM,2020-04-03 00:00:00 UTC,Shares of several oil and gas companies are trading higher on expectations of an oil output cut by major producers. OPEC countries have scheduled an urgent meeting next week to try and resolve their oil cut dispute.
XOM,2020-04-02 00:00:00 UTC,"Exxon Mobil Says Free Market Best Way Of Resolving Oil Imbalances, The Company Also Said It Is Seeking State Intervention In Energy Markets"
XOM,2020-04-02 00:00:00 UTC,Shares of several oil and gas companies are trading higher after President Trump said he expects Russia and Saudi Arabia to announce a 10 million barrel supply cut.
XOM,2020-04-02 00:00:00 UTC,Shares of several oil and gas companies are trading higher after President Trump said he expects Russia and Saudi Arabia to end their oil price war within a few days.
XOM,2020-04-02 00:00:00 UTC,Credit Suisse Compiles List Of Corporations With Most And Least Cash
XOM,2020-04-01 00:00:00 UTC,"Trump To Meet With Oil CEOs About Helping Industry; CEOs Of Exxon, Occidental And Chevron To Attend, As Well As Harold Hamm"
XOM,2020-03-31 00:00:00 UTC,Shares of several oil and energy companies are trading higher after US President Trump and Russian President Putin agreed to talks with the aim of stabilizing energy markets. Oil has been hurt this year by lower demand as well as a price conflict between Russia and Saudi Arabia.
XOM,2020-03-30 00:00:00 UTC,ExxonMobil To Increase Production On Largest Crude Unit At Baton Rouge Refinery
XOM,2020-03-30 00:00:00 UTC,Shares of several oil and gas stocks are trading lower following a significant decline in the price of oil due to increased speculation oil demand will fall as a result of coronavirus.
XOM,2020-03-27 00:00:00 UTC,Leverage Bullish Oil ETN Gets An Upsizing As Crude Prices Falter
XOM,2020-03-26 00:00:00 UTC,"Shares of several oil companies are trading higher amid renewed economic optimism following US Senate passage of an economic stimulus plan. NOTE: The sector is mixed, with some names down for the session amid falling crude futures."
XOM,2020-03-25 00:00:00 UTC,Shares of several oil and gas companies are trading higher despite downward move in crude futures. Movement potentially related to market strength after the White House and Senate reached a $2 trillion stimulus deal aimed at supporting the economy.
XOM,2020-03-24 00:00:00 UTC,3 Energy ETFs With Relatively Safe Dividends
XOM,2020-03-24 00:00:00 UTC,Shares of several oil companies are trading higher as oil prices rise on hopes of a US economic stimulus agreement. Oil prices have recently been negatively impacted by global economic disruption and OPEC disagreements.
XOM,2020-03-23 00:00:00 UTC,"Shares of some oil companies are trading lower amid volatility in oil prices. Oil prices have been pressured by demand concerns and recent OPEC disagreements. NOTE: Sector is mixed, as some oil stocks are up for the session."
XOM,2020-03-23 00:00:00 UTC,Stocks That Hit 52-Week Lows On Monday
XOM,2020-03-21 00:00:00 UTC,"Notable Insider Buys In The Past Week: AutoZone, Exxon, Dell And More"
XOM,2020-03-20 00:00:00 UTC,"Wells Fargo Maintains Equal-Weight on Exxon Mobil, Lowers Price Target to $44"
XOM,2020-03-20 00:00:00 UTC,ExxonMobil And Other Big Energy Companies Eyeing Rebound As Crude Oil Recovers
XOM,2020-03-18 00:00:00 UTC,"Oil Giants Persist In Paradoxical Behavior, But They Can Afford It"
XOM,2020-03-17 00:00:00 UTC,Oil Falls Deeper Into Turmoil Due To An Epic Collapse In Demand
XOM,2020-03-17 00:00:00 UTC,"Exxon, Verizon To Sell New Bonds Amid Credit Market Slump"
XOM,2020-03-16 00:00:00 UTC,Oil War Vs The Coronavirus – Which One Is the Lesser Of Two Evils?
XOM,2020-03-16 00:00:00 UTC,Stocks That Hit 52-Week Lows On Monday
XOM,2020-03-16 00:00:00 UTC,"Morgan Stanley Maintains Equal-Weight on Exxon Mobil, Lowers Price Target to $44"
XOM,2020-03-16 00:00:00 UTC,"UBS Maintains Neutral on Exxon Mobil, Lowers Price Target to $46"
XOM,2020-03-16 00:00:00 UTC,10 Biggest Price Target Changes For Monday
XOM,2020-03-16 00:00:00 UTC,Exxon Mobile shares are trading lower amid a decline in the price of oil and analysts at RBC Capital downgrading the stock to an Underperform rating.
XOM,2020-03-16 00:00:00 UTC,"RBC Capital Downgrades Exxon Mobil to Underperform, Lowers Price Target to $40"
XOM,2020-03-13 00:00:00 UTC,"Exxon Mobil shares are trading lower, reversing from earlier strength. Not currently seeing company-specific news."
XOM,2020-03-13 00:00:00 UTC,The End Of The Oil Era?
XOM,2020-03-12 00:00:00 UTC,Stocks That Hit 52-Week Lows On Thursday
XOM,2020-03-12 00:00:00 UTC,Shares of several oil & gas companies are trading lower as oil prices fall after Trump announced travel restrictions in an attempt to halt the spread of the coronavirus. Oil has also been hit by Saudi Arabia's recent actions to raise oil production capacity.
XOM,2020-03-11 00:00:00 UTC,"JP Morgan Maintains Neutral on Exxon Mobil, Lowers Price Target to $50"
XOM,2020-03-11 00:00:00 UTC,Shares of several oil companies are trading lower as oil prices fall after Saudi Arabia directed producer Saudi Aramco to raise its production capacity.
XOM,2020-03-10 00:00:00 UTC,PreMarket Prep Stock Of The Day: Exxon Mobil
XOM,2020-03-10 00:00:00 UTC,"Sanctions, Stimuli And COVID-19: Today's Oil News"
XOM,2020-03-10 00:00:00 UTC,123 Biggest Movers From Yesterday
XOM,2020-03-10 00:00:00 UTC,Exxon Mobil Stocks Tank In Market Blood Bath After OPEC Talks Fail
XOM,2020-03-09 00:00:00 UTC,"CFRA Downgrades Exxon Mobil to Sell, Lowers Price Target to $41"
XOM,2020-03-09 00:00:00 UTC,Investor Movement Index Summary: February 2020
XOM,2020-03-09 00:00:00 UTC,Morning Market Stats In 5 Minutes
XOM,2020-03-09 00:00:00 UTC,"Benzinga Pro's Top 5 Stocks To Watch For Mon., Mar. 9, 2020: XOM, GLD, BA, TSLA, SPEX"
XOM,2020-03-09 00:00:00 UTC,3 Bearish Oil ETFs To Buy Amid Crude's Violent Tumble
XOM,2020-03-06 00:00:00 UTC,4 Bearish ETFs Just Right For A Wild Market With Coronavirus Volatility
XOM,2020-03-06 00:00:00 UTC,"B of A Securities Maintains Buy on Exxon Mobil, Lowers Price Target to $98"
XOM,2020-03-06 00:00:00 UTC,Stocks That Hit 52-Week Lows On Friday
XOM,2020-03-06 00:00:00 UTC,Shares of several oil companies are trading lower following reports indicating Russia will not agree to further oil output cuts by OPEC and allies. The production cuts have been proposed in order to sustain oil prices amid the coronavirus outbreak.
XOM,2020-03-06 00:00:00 UTC,"Citigroup Maintains Neutral on Exxon Mobil, Lowers Price Target to $52"
XOM,2020-03-06 00:00:00 UTC,20 Energy Stocks Moving In Friday's Pre-Market Session
XOM,2020-03-05 00:00:00 UTC,Shares of several oil companies are trading lower as the coronavirus outbreak continues to pressure oil prices.
XOM,2020-03-05 00:00:00 UTC,ExxonMobil Sees Annual CapEx Through 2025 $30B-$35B
XOM,2020-03-04 00:00:00 UTC,"Shares of several oil companies are trading higher amid expectations of production cuts by major producers to sustain prices. Additionally, US Super Tuesday results showed Joe Biden becoming the Democratic frontrunner. Biden's policies have been seen as more favorable for economic growth and less harmful to the energy sector."
XOM,2020-03-04 00:00:00 UTC,"JP Morgan Maintains Neutral on Exxon Mobil, Lowers Price Target to $64"
XOM,2020-03-04 00:00:00 UTC,10 Energy Stocks Moving In Wednesday's Pre-Market Session
XOM,2020-03-03 00:00:00 UTC,Shares of several oil & gas companies are trading lower in sympathy with the overall market. The Fed cut rates to combat the coronavirus outbreak which caused an initial spike but then continued to trade lower.
XOM,2020-03-02 00:00:00 UTC,"Morgan Stanley Maintains Equal-Weight on Exxon Mobil, Lowers Price Target to $73"
XOM,2020-02-28 00:00:00 UTC,"B of A Securities Maintains Buy on Exxon Mobil, Lowers Price Target to $99"
XOM,2020-02-28 00:00:00 UTC,Stocks That Hit 52-Week Lows On Friday
XOM,2020-02-28 00:00:00 UTC,"The Bears Have Energy, But How High Can Coronavirus Fuel These Inverse ETFs?"
XOM,2020-02-27 00:00:00 UTC,Stocks That Hit 52-Week Lows On Thursday
XOM,2020-02-27 00:00:00 UTC,Shares of several oil and gas companies are trading lower as growing coronavirus fears continued to hamper oil demand outlook.
XOM,2020-02-25 00:00:00 UTC,"Shares of several oil and basic materials companies are trading lower as markets fall amid the continued spread of the coronavirus, which has weighed on global economic outlook, pressuring oil and commodity prices."
XOM,2020-02-25 00:00:00 UTC,Stocks That Hit 52-Week Lows On Tuesday
XOM,2020-02-25 00:00:00 UTC,3 Leveraged ETFs For Sinking Energy Stocks
XOM,2020-02-24 00:00:00 UTC,Shares of several oil stocks are trading lower after the price of crude oil fell ~4% due to demand concerns related to the spread of Coronavirus.
XOM,2020-02-21 00:00:00 UTC,"Shares of several oil and gas companies are trading lower amid continued coronavirus concerns, which have negatively impacted demand outlook."
XOM,2020-02-21 00:00:00 UTC,Stocks That Hit 52-Week Lows On Friday
XOM,2020-02-19 00:00:00 UTC,Unfazed FAANGs: Pullback In Apple Didn't Carry Over To Other Big Tech Names
XOM,2020-02-14 00:00:00 UTC,"ExxonMobil Is Restarting Its Units At Baton Rouge Refinery, Chemical Plant"
XOM,2020-02-13 00:00:00 UTC,"One Crude Unit, One Gasoline Unit In Production At Exxon Baton Rouge Louisiana Refinery"
XOM,2020-02-13 00:00:00 UTC,No Timeline Set For Restarting Exxon Baton Rouge Louisiana Refinery
XOM,2020-02-12 00:00:00 UTC,"Most Units Shut At Exxon Baton Rouge Refinery As Pipe Fire Continues To Burn, Refinery Eyes Large Crude Unit Restart Late This Week"
XOM,2020-02-11 00:00:00 UTC,"Under Armour Gets Torn Up As Earnings Disappoint, But Coronavirus Fears Retreat Slightly"
XOM,2020-02-11 00:00:00 UTC,Canada Holds A Bright Future For Oil – Just Ask AOC
XOM,2020-02-05 00:00:00 UTC,Shares of several oil & gas companies are trading higher as markets gain momentum amid optimism regarding a potential coronavirus treatment.
XOM,2020-02-04 00:00:00 UTC,"PreMarket Prep Recap, Feb. 4, 2020: TSLA Continues Its Unbelievable Move"
XOM,2020-02-03 00:00:00 UTC,"Shares of several oil companies are trading lower despite today's market rebound. Fears of the coronavirus outbreak have clouded the outlook for oil demand, as the outbreak has raised concerns of economic disruption."
XOM,2020-02-03 00:00:00 UTC,Stocks That Hit 52-Week Lows On Monday
XOM,2020-02-03 00:00:00 UTC,Exxon Mobil shares are trading lower after Goldman Sachs analysts downgraded the company's stock from Neutral to Sell.
XOM,2020-02-03 00:00:00 UTC,"IMO 2020's Impact On Oil, Diesel Markets A Feature Of 4Q2019 Review"
XOM,2020-02-03 00:00:00 UTC,"UPDATE: Goldman Sachs Downgrades Exxon Mobil to Sell, Lowers Price Target to $59 Notes 6 Reasons:"
XOM,2020-02-03 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For February 3, 2020"
XOM,2020-02-03 00:00:00 UTC,"Credit Suisse Maintains Neutral on Exxon Mobil, Lowers Price Target to $65"
XOM,2020-02-03 00:00:00 UTC,"Goldman Sachs Downgrades Exxon Mobil to Sell, Lowers Price Target to $59"
XOM,2020-01-31 00:00:00 UTC,"CFRA Maintains Hold on Exxon Mobil, Lowers Price Target to $69"
XOM,2020-01-31 00:00:00 UTC,Stocks That Hit 52-Week Lows On Friday
XOM,2020-01-31 00:00:00 UTC,"Position Scrimmage: Coronavirus, End-Of-Month Profit Taking Influencing Markets"
XOM,2020-01-31 00:00:00 UTC,Exxon Mobil shares are trading lower after the company reported Q4 EPS results down from last year.
XOM,2020-01-31 00:00:00 UTC,3 Energy ETFs For Friday's Earnings Bonanza
XOM,2020-01-31 00:00:00 UTC,Exxon Mobil Q4 EPS $1.33 Down From $1.41 YoY
XOM,2020-01-31 00:00:00 UTC,"A Peek Into The Markets: US Stock Futures Drop Ahead Of Earnings, Economic Data"
XOM,2020-01-31 00:00:00 UTC,"12 Stocks To Watch For January 31, 2020"
XOM,2020-01-31 00:00:00 UTC,"Earnings Scheduled For January 31, 2020"
XOM,2020-01-30 00:00:00 UTC,Exxon Mobil's Q4 Earnings Preview
XOM,2020-01-30 00:00:00 UTC,Stocks That Hit 52-Week Lows On Thursday
XOM,2020-01-29 00:00:00 UTC,Stocks That Hit 52-Week Lows On Wednesday
XOM,2020-01-27 00:00:00 UTC,"ExxonMobil Restores Operations At Joliet, Illinois Refinery"
XOM,2020-01-27 00:00:00 UTC,Stocks That Hit 52-Week Lows On Monday
XOM,2020-01-27 00:00:00 UTC,"Going Viral: Stocks On Their Back As Virus Spreads Heading Into Key Earnings, Fed Week"
XOM,2020-01-27 00:00:00 UTC,"ExxonMobil Ups Guyana Recoverable Resources to More Than 8 Billion Oil-Equivalent Barrels, Makes Discovery at Uaru"
XOM,2020-01-24 00:00:00 UTC,"Intel, American Express Report Strong Quarters, Helping Set Positive Early Tone"
XOM,2020-01-23 00:00:00 UTC,Scotiabank Downgrades Exxon Mobil to Sector Underperform
XOM,2020-01-17 00:00:00 UTC,Exxon Mobil Says First Crude Cargo From Guyana Will Be Processed In Its Own Refining System; First Cargo Of Crude For Exports Will Begin Loading This Weekend
XOM,2020-01-16 00:00:00 UTC,"RBC Capital Maintains Sector Perform on Exxon Mobil, Lowers Price Target to $70"
XOM,2020-01-14 00:00:00 UTC,"Citigroup Maintains Neutral on Exxon Mobil, Lowers Price Target to $68"
XOM,2020-01-13 00:00:00 UTC,Amazon Alexa To Enable Fuel Payments At Gas Stations
XOM,2020-01-10 00:00:00 UTC,Energy Lag: Sector Earnings Seen Sagging Despite Crude Prices Rising In Q4
XOM,2020-01-10 00:00:00 UTC,This Day In Market History: Rockefeller Founds Standard Oil
XOM,2020-01-09 00:00:00 UTC,"Back To The Grind: Iran Fears Ease, So Focus Turns To Jobs, Fed Speakers, Earnings"
XOM,2020-01-09 00:00:00 UTC,ExxonMobil Wins Rare Challenge Against OFAC Penalty
XOM,2020-01-06 00:00:00 UTC,"Best Sector ETFs For January: Energy, Health Care In Focus"
XOM,2020-01-05 00:00:00 UTC,Flaring Tensions With Iran Could Spark This Geared Oil ETN
XOM,2020-01-03 00:00:00 UTC,"Goldman Sachs Maintains Neutral on Exxon Mobil, Lowers Price Target to $72"
XOM,2020-01-03 00:00:00 UTC,Exxon Mobil Says Q4 Earnings Will Benefit From Var Energi Sale
XOM,2020-01-03 00:00:00 UTC,Exxon Mobil 8-K Shows Estimated Effects Of Market Factors Impacting Q4 Earnings
XOM,2020-01-03 00:00:00 UTC,20 Energy Stocks Moving In Friday's Pre-Market Session
XOM,2020-01-02 00:00:00 UTC,12 Stocks That Have Been The World's Most Valuable Company
XOM,2020-01-02 00:00:00 UTC,Here's How Much Investing $100 In Exxon Mobil Stock Back In 2010 Would Be Worth Today
XOM,2019-12-31 00:00:00 UTC,An ETF For A Sector Analysts Are Bullish On Heading Into 2020
XOM,2019-12-22 00:00:00 UTC,How This Industrial Robotics Company Props Up The Economy
XOM,2019-12-22 00:00:00 UTC,How The Dow Jones Industrial Average Changed Over The Past Decade
XOM,2019-12-16 00:00:00 UTC,Shares of oil & gas companies are trading higher on preliminary Phase One US-China trade agreement.
XOM,2019-12-12 00:00:00 UTC,Today's Pickup: Saudi Arabia's Aramco Becomes World's Most Valuable Publicly-Traded Company
XOM,2019-12-12 00:00:00 UTC,"Shares of oil & gas companies are trading higher following multiple positive US-China trade developments, including a tweet from President Trump suggesting the US is 'very close' to a deal."
XOM,2019-12-11 00:00:00 UTC,There's A New Trading Tool That Allows Traders To Trade Cannabis With Leverage
XOM,2019-12-10 00:00:00 UTC,Exxon Mobil Gets Trial Win In Case Over Records On Cost Of Climate Change
XOM,2019-12-10 00:00:00 UTC,ExxonMobil Offers Statement Related To Verdict From New York Supreme Court
XOM,2019-12-10 00:00:00 UTC,New York State Court Ruling Shows ExxonMobil Did Not Violate State Law Related To Statements About Climate Change Risks
XOM,2019-12-06 00:00:00 UTC,Option Trader Bets $1.3M On Exxon Mobil Upside Through 2022
XOM,2019-12-06 00:00:00 UTC,Shares of oil and gas companies are trading higher after OPEC and OPEC+ agreed to further oil production cuts.
XOM,2019-12-03 00:00:00 UTC,Shares of several oil and gas companies are trading lower on global macro concerns after Trump implied a US-China trade deal may not occur until 2020.
XOM,2019-11-25 00:00:00 UTC,FreightWaves NOW: Things To Know For Thanksgiving Week
XOM,2019-11-19 00:00:00 UTC,Shares of several oil companies are trading lower on reports that Russia is unlikely to advocate for further output cuts.
XOM,2019-11-18 00:00:00 UTC,Shares of several oil & gas companies are trading lower after Saudi Arabia's crude exports fell from 6.88M to 6.67M barrels per day in September indicating a lower demand for oil and gas.
XOM,2019-11-13 00:00:00 UTC,Shares of several oil and companies are trading lower after U.S.-China trade talks complicate over farm purchases.
XOM,2019-11-12 00:00:00 UTC,Shares of several oil & gas companies are trading lower on concerns of slower economic growth and oil demand after Trump gave mixed messages about U.S.-China trade talks and did not mention any specifics about progress in negotiations.
XOM,2019-11-12 00:00:00 UTC,"Exxon Mobil Reports All Clear After Process Upset At Baytown, Texas Facility"
XOM,2019-11-11 00:00:00 UTC,"After Slow Start, Week Might Gain Pace As Retail Sales, Inflation Data, Walmart Loom"
XOM,2019-11-08 00:00:00 UTC,Exxon Mobil shares are trading lower. Not seeing any news to justify the price action.
XOM,2019-11-07 00:00:00 UTC,Shares of oil and gas companies are trading higher after the US and China agreed to phase out tariffs.
XOM,2019-11-06 00:00:00 UTC,"ExxonMobil, FuelCell Energy Expand Agreement for Carbon Capture Technology"
XOM,2019-11-05 00:00:00 UTC,Shares of several oil & gas companies are trading higher on optimism around U.S.-China trade talks. It was earlier reported that Trump administration officials are considering tariff cuts of 15% on approximately $112 billion in Chinese imports that was imposed on September 1.
XOM,2019-11-05 00:00:00 UTC,"Uber Shares Hit The Curb After Earnings, But Trade Optimism Continues To Lift Market"
XOM,2019-11-04 00:00:00 UTC,Exxon Mobil Shares Higher; Sell-Side Has Mixed Reaction To Q3 Report
XOM,2019-11-04 00:00:00 UTC,"Shares of several oil & gas companies are trading higher in sympathy with the overall market after National Security Adviser Robert O'Brien said: ""we're relatively close to an agreement"" and that Trump invited President Xi to the U.S. to sign if both sides agree on the ""phase one"" deal."
XOM,2019-11-04 00:00:00 UTC,"Morgan Stanley Maintains Equal-Weight on Exxon Mobil, Lowers Price Target to $81"
XOM,2019-11-01 00:00:00 UTC,"Battered Oil Majors Give Guidance On Permian Production, IMO 2020 Impacts"
XOM,2019-11-01 00:00:00 UTC,Exxon Mobil shares are trading higher after the company reported better-than-expected Q3 EPS and sales results.
XOM,2019-11-01 00:00:00 UTC,ExxonMobil Working With Guyanan Gov't To Start Up Payara Project In 2023
XOM,2019-11-01 00:00:00 UTC,8 Energy Stocks Moving In Friday's Pre-Market Session
