,port_ret
2024-04-15,-0.0103568155
2024-04-16,-0.01029934
2024-04-17,-0.0028707525
2024-04-18,-0.00490909
2024-04-19,0.0020026027
2024-04-22,0.007169066
2024-04-23,0.009475728
2024-04-24,0.0001045881
2024-04-25,-0.013767241
2024-04-26,0.0042947927
2024-04-29,-1.4158984e-05
2024-04-30,-0.02132117
2024-05-01,0.02260832
2024-05-02,0.0006370969
2024-05-03,0.009545076
2024-05-06,0.005260765
2024-05-07,-0.0037895367
2024-05-08,0.003698548
2024-05-09,0.0062584
2024-05-10,0.0025700827
2024-05-13,0.0039054726
2024-05-14,0.004920778
2024-05-15,0.011927147
2024-05-16,0.0022434602
2024-05-17,0.0011596915
2024-05-20,-0.0035247693
2024-05-21,0.005034172
2024-05-22,0.005667826
2024-05-23,-0.016212687
2024-05-24,-0.0017849692
2024-05-28,-0.00682679
2024-05-29,-0.0016942
2024-05-30,-0.010238721
2024-05-31,0.006895145
2024-06-03,0.0011997073
2024-06-04,0.0012187011
2024-06-05,0.0029675388
2024-06-06,0.0012390638
2024-06-07,0.0025137134
2024-06-10,0.002133444
2024-06-11,0.007989149
2024-06-12,0.0055469656
2024-06-13,0.0010859455
2024-06-14,0.00015706665
2024-06-17,0.007887617
2024-06-18,-0.002389264
2024-06-20,0.005001898
2024-06-21,0.004218281
2024-06-24,0.0016233217
2024-06-25,-0.002019411
2024-06-26,0.0017682399
2024-06-27,-0.0012518382
2024-06-28,-0.004741279
2024-07-01,0.013255348
2024-07-02,0.0031895249
2024-07-03,0.00096795737
2024-07-05,0.00871793
2024-07-08,-0.003450036
2024-07-09,-0.0007628301
2024-07-10,0.014324611
2024-07-11,-0.010710134
2024-07-12,9.248672e-05
2024-07-15,0.0020802913
2024-07-16,0.0019328473
2024-07-17,0.008112749
2024-07-18,-0.008955232
2024-07-19,-0.005909151
2024-07-22,0.0037498064
2024-07-23,-0.0037785703
2024-07-24,-0.0059701107
2024-07-25,-0.00046475165
2024-07-26,0.009789252
2024-07-29,-0.004382425
2024-07-30,0.00520865
2024-07-31,-0.011867382
2024-08-01,0.0030111377
2024-08-02,-0.0009291191
2024-08-05,-0.026544206
2024-08-06,-0.0011145176
2024-08-07,0.00040331614
2024-08-08,0.010968697
2024-08-09,0.006332327
2024-08-12,-0.00021860696
2024-08-13,0.005162218
2024-08-14,0.0038550037
2024-08-15,0.008177259
2024-08-16,-0.00052099826
2024-08-19,0.0039639287
2024-08-20,0.0037292768
2024-08-21,0.002280519
2024-08-22,-0.005178772
2024-08-23,0.0073983255
2024-08-26,-0.0010759484
2024-08-27,-0.00024805238
2024-08-28,-0.0013637983
2024-08-29,0.0051824357
2024-08-30,0.008295152
2024-09-03,-0.00887903
2024-09-04,-0.0015847454
2024-09-05,-0.006607051
2024-09-06,-0.010570693
2024-09-09,0.012047548
2024-09-10,0.0049581113
2024-09-11,0.0030645696
2024-09-12,0.0038157061
2024-09-13,0.0046515376
2024-09-16,0.0035934946
2024-09-17,0.004934669
2024-09-18,-0.0052640405
2024-09-19,0.008866744
2024-09-20,-0.0051033297
2024-09-23,-0.004032797
2024-09-24,-0.004730015
2024-09-25,-0.0041611684
2024-09-26,0.000915769
2024-09-27,-0.0014747248
2024-09-30,0.0062388517
2024-10-01,-0.012179266
2024-10-02,-0.0046362453
2024-10-03,-0.0029846558
2024-10-04,0.0018927931
2024-10-07,-0.010614147
2024-10-08,0.0062542036
2024-10-09,0.0072373296
2024-10-10,-0.001961648
2024-10-11,0.0045897807
2024-10-14,0.004349059
2024-10-15,0.0063617625
2024-10-16,-0.00230763
2024-10-17,0.0013671245
2024-10-18,0.0043551433
2024-10-21,-0.0053556585
2024-10-22,0.010214757
2024-10-23,0.0012004374
2024-10-24,-0.0046971207
2024-10-25,-0.00462315
2024-10-28,0.0021668142
2024-10-29,-0.00017018414
2024-10-30,0.0012311697
2024-10-31,-0.028516078
2024-11-01,0.003581769
2024-11-04,-0.0065018646
2024-11-05,0.0043462524
2024-11-06,0.013820192
2024-11-07,-0.0015886112
2024-11-08,-0.0058229743
2024-11-11,-0.005404
2024-11-12,-0.0013232488
2024-11-13,0.0047529014
2024-11-14,-0.0009137899
2024-11-15,-0.005428455
2024-11-18,0.0037093253
2024-11-19,-0.0035871307
2024-11-20,-0.0024221234
2024-11-21,0.006250498
2024-11-22,0.005121183
2024-11-25,0.004760094
2024-11-26,0.008822518
2024-11-27,-0.0025890495
2024-11-29,0.00021951162
2024-12-02,0.0059131514
2024-12-03,-0.0056891944
2024-12-04,-0.00018981445
2024-12-05,0.0032386717
2024-12-06,0.0005504054
2024-12-09,0.0032086235
2024-12-10,-0.0032094265
2024-12-11,-0.0026783068
2024-12-12,-0.00041508203
2024-12-13,-0.0015859482
2024-12-16,-0.0033715952
2024-12-17,0.008957836
2024-12-18,-0.02375803
2024-12-19,-0.0033218458
2024-12-20,0.0044856193
2024-12-23,0.0015578188
2024-12-24,0.007028395
2024-12-26,-0.0014075042
2024-12-27,-0.009777322
2024-12-30,-0.01171892
