,port_ret
2023-10-02,0.0048711435
2023-10-03,-0.01029031
2023-10-04,0.0037117512
2023-10-05,0.0022905432
2023-10-06,0.010278388
2023-10-09,0.010193932
2023-10-10,-0.0027869884
2023-10-11,-0.0028635853
2023-10-12,-0.00089973625
2023-10-13,4.0084902e-05
2023-10-16,0.0076861475
2023-10-17,-0.00417058
2023-10-18,-0.011126358
2023-10-19,8.829867e-05
2023-10-20,-0.006982579
2023-10-23,-0.0026633884
2023-10-24,0.0002337362
2023-10-25,0.012471946
2023-10-26,-0.024347978
2023-10-27,-0.009096068
2023-10-30,0.01423784
2023-10-31,0.0047485735
2023-11-01,0.011223189
2023-11-02,0.011912914
2023-11-03,0.0066937776
2023-11-06,0.0053457767
2023-11-07,0.0025125067
2023-11-08,0.0011486893
2023-11-09,-0.010836018
2023-11-10,0.01199343
2023-11-13,-0.001070476
2023-11-14,0.0054891743
2023-11-15,0.0020237064
2023-11-16,0.008057992
2023-11-17,-0.0014072536
2023-11-20,0.009910317
2023-11-21,-0.003611489
2023-11-22,0.004919248
2023-11-24,0.000715478
2023-11-27,-0.0006581609
2023-11-28,0.005583834
2023-11-29,-0.002992337
2023-11-30,0.0059727277
2023-12-01,-0.0007519395
2023-12-04,-0.0038248303
2023-12-05,0.0043032123
2023-12-06,-0.010164726
2023-12-07,0.0033308151
2023-12-08,0.009616828
2023-12-11,-0.001833959
2023-12-12,0.004586128
2023-12-13,0.00308421
2023-12-14,0.0026911255
2023-12-15,0.006971629
2023-12-18,0.0055987714
2023-12-19,0.0083150035
2023-12-20,-0.010577281
2023-12-21,0.0063060373
2023-12-22,0.00114855
2023-12-26,0.0028297573
2023-12-27,0.001143915
2023-12-28,0.0015063764
2023-12-29,-6.3831554e-05
2024-01-02,0.0019895101
2024-01-03,-0.0014186411
2024-01-04,-0.001951994
2024-01-05,0.0017768797
2024-01-08,0.007833449
2024-01-09,-0.003066074
2024-01-10,0.008162772
2024-01-11,-0.0002994523
2024-01-12,0.002379983
2024-01-16,-0.003317066
2024-01-17,-0.0035744526
2024-01-18,0.007209335
2024-01-19,0.012428611
2024-01-22,-0.0016135867
2024-01-23,-0.0019205362
2024-01-24,0.0041212793
2024-01-25,0.0073083458
2024-01-26,-0.0002602266
2024-01-29,0.0054983874
2024-01-30,-0.00029957766
2024-01-31,-0.0141698085
2024-02-01,0.004452456
2024-02-02,0.0022185862
2024-02-05,-0.008031133
2024-02-06,0.0067066657
2024-02-07,0.008188157
2024-02-08,-0.0015356725
2024-02-09,0.0041027903
2024-02-12,-0.00040409528
2024-02-13,-0.0139189605
2024-02-14,0.0014370389
2024-02-15,0.0071903453
2024-02-16,-0.0034398094
2024-02-20,0.0011217908
2024-02-21,0.0036889103
2024-02-22,0.015389226
2024-02-23,0.00040691497
2024-02-26,-0.0050408044
2024-02-27,0.0008268836
2024-02-28,0.002070645
2024-02-29,0.009179187
2024-03-01,0.00069595705
2024-03-04,-0.0011350622
2024-03-05,-0.00887043
2024-03-06,0.001688558
2024-03-07,0.0037693246
2024-03-08,-0.00065497187
2024-03-11,0.00019907347
2024-03-12,0.014491588
2024-03-13,0.001981711
2024-03-14,0.0024345163
2024-03-15,-0.0045025474
2024-03-18,0.004553047
2024-03-19,0.0050820415
2024-03-20,0.0035168042
2024-03-21,0.003652163
2024-03-22,-0.0021416033
2024-03-25,-0.004558314
2024-03-26,-0.00085418543
2024-03-27,0.008164475
2024-03-28,0.0007356146
2024-04-01,0.0021821
2024-04-02,-0.002421535
2024-04-03,-0.009800949
2024-04-04,-0.007734734
2024-04-05,0.008964264
2024-04-08,-0.0037337032
2024-04-09,0.0039915806
2024-04-10,-0.008050495
2024-04-11,0.0018517481
2024-04-12,-0.01161969
2024-04-15,-0.009293645
2024-04-16,-0.009546035
2024-04-17,-0.002088116
2024-04-18,-0.004936809
2024-04-19,0.0022728108
2024-04-22,0.0064182957
2024-04-23,0.008978986
2024-04-24,-0.0002860008
2024-04-25,-0.013819835
2024-04-26,0.0029338032
2024-04-29,0.0005634282
2024-04-30,-0.021369303
2024-05-01,0.020996
2024-05-02,0.0016285155
2024-05-03,0.011691774
2024-05-06,0.0046604215
2024-05-07,-0.0036807938
2024-05-08,0.0026816328
2024-05-09,0.0065703345
2024-05-10,0.001990148
2024-05-13,0.003974387
2024-05-14,0.0049390774
2024-05-15,0.011850037
2024-05-16,0.0023113186
2024-05-17,0.0015786255
2024-05-20,-0.0054256534
2024-05-21,0.005338916
2024-05-22,0.005593341
2024-05-23,-0.016297994
2024-05-24,-0.0018423479
2024-05-28,-0.005960639
2024-05-29,-0.0024695355
2024-05-30,-0.010541182
2024-05-31,0.009016595
2024-06-03,-0.0020923833
2024-06-04,0.0002527071
2024-06-05,0.003381048
2024-06-06,0.002455967
2024-06-07,0.0005476401
2024-06-10,0.003446738
2024-06-11,0.005876753
2024-06-12,0.0045410916
2024-06-13,7.581627e-05
2024-06-14,-0.00039855353
2024-06-17,0.0065605263
2024-06-18,-0.0018714886
2024-06-20,0.0071745985
2024-06-21,0.004339231
2024-06-24,0.0012266291
2024-06-25,-0.001941649
2024-06-26,0.0021003897
2024-06-27,-0.001200622
2024-06-28,-0.0052784835
2024-07-01,0.012639627
2024-07-02,0.0023405312
2024-07-03,0.0012049399
2024-07-05,0.0074776816
2024-07-08,-0.0046083587
2024-07-09,-0.0025312235
2024-07-10,0.014392072
2024-07-11,-0.010207219
2024-07-12,-0.00030315082
2024-07-15,0.002377604
2024-07-16,0.0025308116
2024-07-17,0.009544922
2024-07-18,-0.013526652
2024-07-19,-0.0044693663
2024-07-22,0.0056234137
2024-07-23,0.00074398296
2024-07-24,-0.017371038
2024-07-25,-0.007870694
2024-07-26,0.01404353
2024-07-29,-0.0026355996
2024-07-30,0.0069375285
2024-07-31,-0.010115915
2024-08-01,-0.009111593
2024-08-02,-0.022496754
2024-08-05,-0.026421346
2024-08-06,0.013543822
2024-08-07,-0.00011741709
2024-08-08,0.0136340335
2024-08-09,0.007545825
2024-08-12,0.00063221547
2024-08-13,0.0056356173
2024-08-14,0.0041954606
2024-08-15,0.007916284
2024-08-16,-0.0015381731
2024-08-19,0.003941134
2024-08-20,0.0005424547
2024-08-21,0.0016533185
2024-08-22,-0.005155775
2024-08-23,0.007824166
2024-08-26,-0.00023541713
2024-08-27,-0.00058676203
2024-08-28,-0.0014196543
2024-08-29,0.005149308
2024-08-30,0.008407835
2024-09-03,-0.008708209
2024-09-04,-0.0020420596
2024-09-05,-0.0050330604
2024-09-06,-0.017021311
2024-09-09,0.013859994
2024-09-10,-0.013442988
2024-09-11,0.0109973755
2024-09-12,0.0027080597
2024-09-13,0.0019561525
2024-09-16,0.0035065424
2024-09-17,0.0045684124
2024-09-18,-0.00427612
2024-09-19,0.009690931
2024-09-20,-0.005493252
2024-09-23,-0.0026027034
2024-09-24,-0.005298256
2024-09-25,-0.0058582323
2024-09-26,-0.001595839
2024-09-27,0.001550233
2024-09-30,0.0062611806
2024-10-01,-0.006288615
2024-10-02,-0.0034850682
2024-10-03,-0.0013757109
2024-10-04,0.0020838783
2024-10-07,-0.00842542
