,port_ret
2024-01-05,0.0038478358
2024-01-08,0.009680118
2024-01-09,-0.0036945082
2024-01-10,0.0055729905
2024-01-11,-0.0027918045
2024-01-12,0.0016491894
2024-01-16,-0.0045503145
2024-01-17,-0.008789705
2024-01-18,0.006531362
2024-01-19,0.007705298
2024-01-22,0.0017108954
2024-01-23,0.002128357
2024-01-24,-0.0023318003
2024-01-25,0.009608758
2024-01-26,0.0008116358
2024-01-29,0.007288664
2024-01-30,-0.0019038678
2024-01-31,-0.012057048
2024-02-01,0.011702747
2024-02-02,0.0036551189
2024-02-05,-0.005994806
2024-02-06,0.0049258145
2024-02-07,0.005510777
2024-02-08,0.002994724
2024-02-09,0.0013370378
2024-02-12,0.0039770314
2024-02-13,-0.013625821
2024-02-14,0.004288974
2024-02-15,0.008846752
2024-02-16,-0.0021560267
2024-02-20,-0.0008738459
2024-02-21,0.00331962
2024-02-22,0.010643473
2024-02-23,0.0015084561
2024-02-26,-0.0058908598
2024-02-27,0.0012067385
2024-02-28,0.0004456898
2024-02-29,0.0038775788
2024-03-01,0.003279169
2024-03-04,0.0008576658
2024-03-05,-0.0042580324
2024-03-06,0.0036837023
2024-03-07,0.005670179
2024-03-08,-0.0013788247
2024-03-11,0.0056010387
2024-03-12,0.008577103
2024-03-13,0.00029904564
2024-03-14,-0.0027907398
2024-03-15,-0.0022757654
2024-03-18,0.0049644867
2024-03-19,0.00621779
2024-03-20,0.0071779513
2024-03-21,0.003838884
2024-03-22,-0.004560836
2024-03-25,-0.0007977598
2024-03-26,-0.005231196
2024-03-27,0.012023812
2024-03-28,0.0014575158
2024-04-01,-0.007619525
2024-04-02,-0.006340931
2024-04-03,-0.0017909463
2024-04-04,-0.010943482
2024-04-05,0.005354775
2024-04-08,-0.0010148587
2024-04-09,0.0029585245
2024-04-10,-0.012888825
2024-04-11,0.0037386066
2024-04-12,-0.01504118
2024-04-15,-0.003650181
2024-04-16,-0.0060092015
2024-04-17,-0.0008177854
2024-04-18,0.0014314707
2024-04-19,0.00065555685
2024-04-22,0.006475873
2024-04-23,0.007880139
2024-04-24,-0.00069102785
2024-04-25,-0.0066931266
2024-04-26,0.0086641945
2024-04-29,0.0031948737
2024-04-30,-0.011887407
2024-05-01,0.0043381816
2024-05-02,0.008103448
2024-05-03,0.0067013362
2024-05-06,0.0074319965
2024-05-07,-0.0018482861
2024-05-08,0.00045985577
2024-05-09,0.008356645
2024-05-10,0.0014052028
2024-05-13,0.00012598958
2024-05-14,0.0023570412
2024-05-15,0.007192476
2024-05-16,0.001087007
2024-05-17,0.0021444466
2024-05-20,-0.00485134
2024-05-21,0.0032417232
2024-05-22,-0.0036145577
2024-05-23,-0.009348598
2024-05-24,0.003202167
2024-05-28,0.0006838931
2024-05-29,-0.009889824
2024-05-30,0.00054332684
2024-05-31,0.01242222
2024-06-03,-5.5460623e-05
2024-06-04,0.0031940616
2024-06-05,0.0030228319
2024-06-06,-0.00051085954
2024-06-07,-0.006931586
2024-06-10,0.0038894846
2024-06-11,-0.0043388726
2024-06-12,0.005452171
2024-06-13,-0.0003579727
2024-06-14,-0.0012244157
2024-06-17,0.003313
2024-06-18,0.0022915748
2024-06-20,0.005021752
2024-06-21,-0.0010046982
2024-06-24,0.004043447
2024-06-25,-0.004186126
2024-06-26,0.0034580617
2024-06-27,0.0011775632
2024-06-28,-0.008488178
2024-07-01,0.004208135
2024-07-02,0.0022646296
2024-07-03,0.0033729728
2024-07-05,0.0022214619
2024-07-08,-0.00014105311
2024-07-09,0.00073275756
2024-07-10,0.01043584
2024-07-11,-0.0003231787
2024-07-12,0.005298766
2024-07-15,-7.4541094e-05
2024-07-16,0.014774593
2024-07-17,0.0020110204
2024-07-18,-0.009251437
2024-07-19,-0.004639968
2024-07-22,0.0002072771
2024-07-23,-0.005618346
2024-07-24,-0.00892972
2024-07-25,-0.0035178454
2024-07-26,0.009090872
2024-07-29,-0.0013015242
2024-07-30,0.0017829355
2024-07-31,0.0022894475
2024-08-01,-0.0051560616
2024-08-02,-0.006355151
2024-08-05,-0.026149765
2024-08-06,0.0028751628
2024-08-07,-0.0037384005
2024-08-08,0.013067261
2024-08-09,0.0011916336
2024-08-12,-0.0012293258
2024-08-13,0.009384046
2024-08-14,0.0026499946
2024-08-15,0.011124255
2024-08-16,0.004517671
2024-08-19,0.007560053
2024-08-20,-0.0008733612
2024-08-21,0.0037929576
2024-08-22,-0.004061033
2024-08-23,0.011561736
2024-08-26,0.0023734735
2024-08-27,-0.0011832099
2024-08-28,-0.0034144416
2024-08-29,0.0019782
2024-08-30,0.008413408
2024-09-03,-0.010618437
2024-09-04,-0.00063970964
2024-09-05,-0.004143345
2024-09-06,-0.009806082
2024-09-09,0.010933045
2024-09-10,0.0064339656
2024-09-11,0.0027965563
2024-09-12,0.0051051457
2024-09-13,0.0057427157
2024-09-16,0.0074217706
2024-09-17,-0.0015998527
2024-09-18,-0.002543306
2024-09-19,0.008869514
2024-09-20,0.001314748
2024-09-23,0.0013423923
2024-09-24,0.0026629593
2024-09-25,-0.0026737675
2024-09-26,0.0012411484
2024-09-27,0.0015033302
2024-09-30,0.003950116
2024-10-01,-0.0041960967
2024-10-02,-0.0022045972
2024-10-03,-0.0064088474
2024-10-04,0.0044180737
2024-10-07,-0.007986284
2024-10-08,0.004746446
2024-10-09,0.0099913245
2024-10-10,-0.0024941042
2024-10-11,0.007524959
2024-10-14,0.0049422355
2024-10-15,-0.003625815
2024-10-16,0.0055604777
2024-10-17,-0.0026181238
2024-10-18,0.0021594882
2024-10-21,-0.007150327
2024-10-22,-0.00304418
2024-10-23,-0.0042931195
2024-10-24,0.00015542832
2024-10-25,-0.005825895
2024-10-28,0.004599042
2024-10-29,-0.005620576
2024-10-30,-0.0032226946
2024-10-31,-0.00868461
2024-11-01,0.0032408682
2024-11-04,-0.0018582786
2024-11-05,0.009602231
2024-11-06,0.014882825
2024-11-07,0.0018218951
2024-11-08,0.0033015825
2024-11-11,0.00020664075
2024-11-12,-0.0027187078
2024-11-13,0.0052557737
2024-11-14,-0.0008167041
2024-11-15,-0.0022232349
2024-11-18,0.0021328856
2024-11-19,0.0016703024
2024-11-20,-0.00051953975
2024-11-21,0.006210504
2024-11-22,0.006516132
2024-11-25,0.007453508
2024-11-26,0.0033122818
2024-11-27,-0.00094762427
2024-11-29,0.0039472254
2024-12-02,-0.0044055595
2024-12-03,-0.0022221021
2024-12-04,0.00011010029
2024-12-05,-0.0005913426
2024-12-06,-0.0009857538
2024-12-09,-0.005125441
2024-12-10,-0.0048521096
2024-12-11,0.00194446
2024-12-12,-0.0050908807
2024-12-13,-0.0033479258
2024-12-16,-0.0037119673
2024-12-17,-0.0028346688
2024-12-18,-0.024599407
2024-12-19,-0.0019141447
2024-12-20,0.010857412
2024-12-23,0.004287059
2024-12-24,0.006823528
2024-12-26,0.000558675
2024-12-27,-0.0062256446
2024-12-30,-0.008738175
