,AAPL,MSFT,JPM,XOM,JNJ,NVDA,ORCL,GOOGL,VZ,DIS,AMZN,HD,MCD,NKE,PG,KO,WMT,UNH,PFE,MRK,BAC,GS,CAT,HON,UPS,CVX,SHW,NEE,AMT,EWJ,CASH
2022-08-04,0.032746233,0.0103049865,0.033868127,0.015032459,0.01280701,0.017017983,0.04569918,0.036197096,0.06666667,0.029687203,0.03315108,0.036758125,0.0347318,0.018933268,0.06641326,0.025698623,0.060045633,0.025712233,0.026024692,0.033134326,0.024081841,0.026822926,0.014213222,0.044454176,0.050331406,0.024825307,0.034100413,0.022009466,0.048435297,0.02218957,0.02790638
2022-08-05,0.03405603,0.012216769,0.030601675,0.014267944,0.013153429,0.017398084,0.047517147,0.046244875,0.05876091,0.030284561,0.03660597,0.03706787,0.036765784,0.014854346,0.061461966,0.017864052,0.047111794,0.028710948,0.024758108,0.04633726,0.026406683,0.03224668,0.012875415,0.045077484,0.040494718,0.027677469,0.04172553,0.02153383,0.038680106,0.030149454,0.027093105
2022-08-08,0.032562766,0.013186549,0.02842577,0.0151208425,0.016465705,0.020262128,0.05045785,0.038380187,0.050479785,0.030664256,0.037540857,0.040212054,0.03746975,0.019262636,0.0594448,0.018104149,0.046186846,0.028342849,0.028401637,0.039548248,0.027211007,0.030240964,0.01605447,0.04353165,0.039828364,0.031710353,0.043386642,0.023599338,0.037191357,0.029398303,0.02732789
2022-08-09,0.03619709,0.017007401,0.034031812,0.015214408,0.014160492,0.018678714,0.053072095,0.04581864,0.050534602,0.028770782,0.033075828,0.040487643,0.029606873,0.016931847,0.055033214,0.016196815,0.0380899,0.0355125,0.032603372,0.04200537,0.02996145,0.031721532,0.01354957,0.038915288,0.03667697,0.030201672,0.043442976,0.02051188,0.044585627,0.029089797,0.028313836
2022-08-10,0.030048922,0.019742947,0.028460737,0.013075309,0.012039436,0.018568197,0.04564449,0.03906898,0.06666667,0.029400924,0.030234564,0.050044786,0.025559524,0.020334927,0.06666667,0.018096458,0.04131837,0.034003574,0.04650547,0.034350194,0.027355121,0.02129852,0.01149472,0.03676134,0.040795173,0.034050696,0.041381497,0.019887235,0.038196065,0.026128829,0.032819673
2022-08-11,0.028502867,0.018947499,0.025069341,0.016197525,0.015108156,0.018096145,0.04252561,0.032541987,0.06332662,0.033897527,0.032356422,0.055587914,0.031454917,0.018839005,0.06666667,0.021724623,0.044940323,0.028281454,0.043726955,0.031860743,0.02750744,0.019924406,0.010933462,0.03769393,0.041044913,0.031099906,0.04569512,0.023949346,0.032107104,0.026130067,0.034262013
2022-08-12,0.026322331,0.022748154,0.031523004,0.016041769,0.014152857,0.018095208,0.04508518,0.033924226,0.058718286,0.04272721,0.035703443,0.059220497,0.025484873,0.015536071,0.06666667,0.02637834,0.043689277,0.022041138,0.050379984,0.03074799,0.025522634,0.017006617,0.009302433,0.024966901,0.034942955,0.02902444,0.050226666,0.022879748,0.0390623,0.02884811,0.033030692
2022-08-15,0.029184908,0.0244099,0.027212918,0.016887175,0.014058757,0.017847013,0.034923464,0.0301402,0.059407536,0.043433875,0.04070631,0.059056662,0.024693176,0.013478643,0.06666667,0.030859191,0.047921434,0.022546433,0.047627617,0.032312967,0.025990184,0.015979167,0.00743092,0.023789665,0.03468684,0.029561723,0.04881094,0.025649028,0.034960054,0.031006373,0.038760263
2022-08-16,0.026130147,0.022945903,0.024451636,0.016614294,0.014590372,0.017291239,0.037099276,0.0300551,0.048115045,0.043823432,0.039710548,0.06666667,0.024158007,0.011866719,0.06666667,0.030136999,0.050540883,0.024005132,0.054427713,0.03168985,0.02374181,0.015412153,0.007576733,0.025272014,0.028842783,0.029907808,0.061974917,0.026801672,0.036565486,0.02574295,0.03717605
2022-08-17,0.02658757,0.020080075,0.026951116,0.019326292,0.017637692,0.019480655,0.034925,0.029769212,0.03727885,0.03842352,0.041118037,0.06666667,0.02541792,0.011137314,0.06666667,0.039485574,0.054270007,0.023343181,0.053238455,0.027170142,0.023227016,0.01635867,0.009156096,0.027953018,0.025726981,0.02810174,0.059092965,0.03425263,0.04112034,0.020143181,0.035893418
2022-08-18,0.026868396,0.01960869,0.029480794,0.017882159,0.018612493,0.025785295,0.033226404,0.028642874,0.03412431,0.03503183,0.0496171,0.06666667,0.020374602,0.010044046,0.06666667,0.041468646,0.04973108,0.026909698,0.05189927,0.023630604,0.024679769,0.015711138,0.01033036,0.025917055,0.021322725,0.028530646,0.06569964,0.03720015,0.03965601,0.02028454,0.034396347
2022-08-19,0.027269838,0.01985645,0.029847994,0.020234196,0.0205154,0.029930774,0.032516398,0.029194571,0.03508968,0.03510493,0.049290895,0.059503958,0.02196054,0.0105162,0.06666667,0.045614474,0.04712149,0.024810916,0.05242546,0.022971744,0.024432182,0.016225742,0.010512983,0.025911493,0.022823231,0.029215775,0.060138755,0.041541968,0.035315853,0.020896945,0.0325425
2022-08-22,0.029639097,0.026058188,0.027113058,0.022968914,0.025511993,0.038044244,0.030876128,0.041495733,0.028091189,0.028612828,0.045751687,0.05535279,0.019883879,0.012240143,0.052647516,0.03964344,0.037724324,0.033151068,0.058686987,0.026164895,0.028515892,0.020776648,0.013401704,0.025771681,0.020033337,0.035681434,0.052504584,0.040872898,0.035769332,0.018358622,0.02865577
2022-08-23,0.033651948,0.03903031,0.032387007,0.02843333,0.027223123,0.040824506,0.031346735,0.06023453,0.029160189,0.028280525,0.037511162,0.04527145,0.02052166,0.016499715,0.04043912,0.039394557,0.027014578,0.03162953,0.059007466,0.031356536,0.029663142,0.022280827,0.016025277,0.024491744,0.01981938,0.03745488,0.037264824,0.036841247,0.031973325,0.019340452,0.025626928
2022-08-24,0.03623411,0.052636914,0.04252796,0.03610255,0.027157474,0.038582463,0.037188184,0.05959118,0.03799176,0.030358553,0.02668939,0.030009143,0.020880513,0.02129299,0.030470492,0.034515295,0.020877872,0.027723726,0.060154963,0.03359119,0.026803074,0.025692401,0.01654319,0.019824682,0.027500015,0.036759987,0.027932612,0.028422503,0.035392214,0.025960686,0.024591925
2022-08-25,0.03831454,0.06100465,0.040743653,0.037765592,0.026632342,0.03599165,0.044390853,0.047832225,0.037467785,0.028480114,0.02056416,0.029978583,0.019233327,0.026621113,0.023755858,0.026395328,0.019979725,0.02834167,0.06666667,0.031909328,0.021411972,0.029006705,0.01619754,0.019614547,0.031706933,0.04207491,0.030216498,0.023531567,0.04213201,0.026915615,0.025122538
2022-08-26,0.03847845,0.057837646,0.03903857,0.046686284,0.028943574,0.030187273,0.049666,0.03555462,0.039981943,0.029865135,0.016491832,0.030200934,0.021873817,0.027138812,0.021362301,0.02363061,0.020416738,0.030159729,0.06666667,0.029924056,0.019688396,0.027918175,0.016200367,0.020811278,0.03823524,0.041100528,0.03232512,0.023182148,0.04073896,0.027315859,0.028378941
2022-08-29,0.037568517,0.06666667,0.04651086,0.032901544,0.023443228,0.034963105,0.048387975,0.051341817,0.03848234,0.027456703,0.018181285,0.028820524,0.016700095,0.028609918,0.01843232,0.018215809,0.014609368,0.03060778,0.06666667,0.039253708,0.022451611,0.030908283,0.01685626,0.015840631,0.031437557,0.042968627,0.027438076,0.018643707,0.036081433,0.044208847,0.025344746
2022-08-30,0.03371371,0.06666667,0.04765483,0.03435698,0.02429886,0.029362654,0.046536114,0.042019278,0.048405174,0.027135724,0.014309637,0.027030718,0.019738588,0.040172298,0.01980891,0.020479696,0.016151493,0.025522498,0.06666667,0.035099294,0.020407071,0.029662376,0.018839588,0.017453954,0.040945593,0.03906628,0.022927573,0.01758311,0.038872797,0.042676583,0.026435282
2022-08-31,0.031095257,0.06666667,0.04751588,0.032259658,0.028228115,0.037624072,0.0399558,0.04049205,0.040498115,0.023562092,0.017141746,0.027534662,0.020501176,0.03598564,0.020124119,0.019840512,0.015866457,0.023413198,0.06614784,0.031520564,0.023089627,0.034305427,0.021261465,0.018967023,0.03735936,0.04133485,0.02305666,0.02215719,0.032987718,0.05190343,0.027603624
2022-09-01,0.027108716,0.062955655,0.045792863,0.026959281,0.028928109,0.04136355,0.03796963,0.038286183,0.044045776,0.021773359,0.018726619,0.028776895,0.02147763,0.035298914,0.023493554,0.018467626,0.016729182,0.023569612,0.06473882,0.02747642,0.024030192,0.03538465,0.023689384,0.022002356,0.037775047,0.040671416,0.025556117,0.023962686,0.02960024,0.05530329,0.028086228
2022-09-02,0.02395472,0.05527274,0.033912748,0.027736042,0.033850193,0.048967306,0.029014517,0.038992185,0.04543338,0.016090298,0.019057274,0.030943373,0.021713905,0.032630228,0.02702091,0.017579963,0.017932063,0.03372009,0.06666667,0.02305877,0.028970506,0.035883386,0.027366137,0.030497449,0.037636396,0.043557525,0.024636423,0.030079788,0.023718357,0.043128144,0.030978525
2022-09-06,0.02054399,0.056492776,0.035749126,0.024025034,0.03352587,0.053404823,0.024439089,0.04577584,0.049826562,0.018650196,0.021771006,0.029897407,0.02386828,0.032506138,0.03229848,0.020211434,0.018503115,0.02438869,0.063428335,0.024666231,0.027155587,0.031233476,0.027814358,0.027849851,0.03657778,0.039461475,0.023038989,0.032394294,0.018752715,0.052903872,0.02884518
2022-09-07,0.01809414,0.053471204,0.03299101,0.022755204,0.030127974,0.04677164,0.02615702,0.04705647,0.05371902,0.01903018,0.018004505,0.030465137,0.025165986,0.034877446,0.035378464,0.01772408,0.018381719,0.029032227,0.06666667,0.026516968,0.02787763,0.029551538,0.02991766,0.03144727,0.039644655,0.040361963,0.021775821,0.027717128,0.01950987,0.050226677,0.029582724
2022-09-08,0.014971291,0.040206373,0.029497724,0.023811888,0.02780662,0.033127796,0.027134428,0.043627635,0.06572463,0.017552827,0.011140699,0.03499801,0.029892555,0.03416961,0.04904687,0.016235469,0.020555219,0.0367563,0.06666667,0.023885505,0.025954505,0.026223268,0.028128818,0.04997043,0.048334718,0.034807123,0.025630781,0.026777437,0.022406658,0.033956792,0.031001348
2022-09-09,0.013903037,0.036480863,0.029213915,0.024295129,0.030235797,0.03305727,0.024753006,0.038215183,0.06571269,0.019380778,0.011658285,0.038444676,0.032514114,0.030860309,0.052236643,0.019347183,0.020630335,0.03701795,0.06666667,0.020259505,0.028764855,0.020703072,0.029091781,0.053810913,0.047733247,0.02918418,0.028039986,0.032212716,0.01744813,0.03463522,0.03349257
2022-09-12,0.0151597345,0.036055274,0.033242263,0.024844825,0.029546618,0.030501176,0.02101044,0.037567247,0.06666667,0.02783287,0.017042719,0.03540277,0.031300534,0.025067188,0.059612434,0.02863406,0.025422037,0.032407314,0.05446951,0.019648835,0.034937173,0.016878048,0.026654223,0.04033603,0.050018966,0.02369353,0.025893586,0.034479428,0.01829396,0.038228124,0.039152417
2022-09-13,0.016017905,0.034427207,0.036932368,0.02171331,0.024181087,0.028183714,0.021376947,0.03700878,0.06666667,0.036365587,0.022582274,0.03479367,0.025937641,0.02204158,0.06666667,0.034830924,0.028731756,0.03367912,0.048502084,0.019265495,0.040943466,0.013643973,0.023333836,0.0301429,0.05130581,0.021317014,0.026282832,0.032375038,0.021522388,0.038357586,0.04087037
2022-09-14,0.016936865,0.041770097,0.04309021,0.016040036,0.020696044,0.03720333,0.020383298,0.06203299,0.06666667,0.030627608,0.029878972,0.03364535,0.018392552,0.018330911,0.06666667,0.030898178,0.021777188,0.034177184,0.04435921,0.023730591,0.04673456,0.014361394,0.022413947,0.025585381,0.03446913,0.024560893,0.022774983,0.03034645,0.01850797,0.049072336,0.033869006
2022-09-15,0.015098536,0.03878922,0.048642278,0.020837288,0.022248348,0.039812222,0.017859364,0.056730326,0.06666667,0.033256896,0.023738677,0.028044965,0.023198035,0.026657078,0.061030693,0.04813499,0.026230307,0.024387648,0.042528562,0.021990426,0.041071773,0.014386689,0.026364427,0.025071206,0.04731461,0.018265096,0.015429092,0.032025192,0.020243641,0.04264263,0.031303123
2022-09-16,0.016236823,0.042264197,0.049941707,0.021807253,0.026933521,0.04661354,0.018145034,0.052615408,0.06666667,0.02773256,0.022584442,0.027100906,0.02268651,0.031071847,0.049585342,0.04747446,0.020272397,0.023488192,0.036500372,0.018239055,0.051800456,0.01570751,0.03017453,0.026522962,0.043851238,0.018998804,0.014207599,0.038608458,0.018099014,0.043910127,0.030159073
2022-09-19,0.017321805,0.041285664,0.046059273,0.023906475,0.03462905,0.05875074,0.019044898,0.047911018,0.048454255,0.022565868,0.02338547,0.026533194,0.022183988,0.03565449,0.03706196,0.041632682,0.0189043,0.029527653,0.033972304,0.016695362,0.055435184,0.020092623,0.04323997,0.032068457,0.038717017,0.02123144,0.0144514255,0.041541,0.017484207,0.041849405,0.028408814
2022-09-20,0.015567174,0.037899707,0.0419119,0.025052624,0.03991871,0.05220536,0.022155471,0.03786434,0.04616134,0.022349466,0.019720173,0.028436122,0.023758385,0.03799031,0.038709633,0.037549376,0.018746747,0.033769626,0.04057014,0.015385934,0.055285756,0.01977556,0.047259714,0.03835869,0.03861904,0.022390863,0.018038776,0.03709886,0.019814976,0.03773433,0.029900907
2022-09-21,0.016454797,0.041492302,0.040601395,0.022611527,0.03734694,0.055647824,0.023463966,0.046129696,0.04187154,0.023926096,0.023224501,0.027211523,0.024226654,0.04109769,0.039017893,0.03589357,0.018588167,0.026493026,0.04256862,0.01863352,0.04866561,0.021241272,0.047638282,0.0349862,0.034829136,0.027145736,0.016643062,0.035458606,0.01926415,0.04118885,0.026437849
2022-09-22,0.018378012,0.0367745,0.04111709,0.023613382,0.041450225,0.06340016,0.025839567,0.047730535,0.03386082,0.020431008,0.026018433,0.022766115,0.02613804,0.04091705,0.03335098,0.030230407,0.016792687,0.02534723,0.036136255,0.019502755,0.047032163,0.02623817,0.05667214,0.036816053,0.032066487,0.031608522,0.015132906,0.038449656,0.017926544,0.044279143,0.02398296
2022-09-23,0.020237224,0.032363493,0.03933115,0.023961755,0.043287005,0.06666667,0.023337219,0.04194121,0.028106874,0.01914437,0.02797591,0.021245252,0.026341299,0.042720545,0.028744027,0.030395322,0.017556896,0.025899367,0.035083994,0.019348618,0.048352145,0.02851508,0.06322733,0.03632376,0.033323776,0.035216164,0.011958877,0.04169984,0.017421307,0.044275243,0.025998287
2022-09-26,0.021057291,0.035040237,0.034681905,0.022842783,0.046381965,0.06666667,0.02467488,0.056923714,0.01860229,0.016953457,0.027528843,0.020403665,0.026859252,0.03694428,0.023682503,0.020312293,0.013952539,0.028821116,0.033967685,0.024886122,0.050641283,0.03955464,0.06666667,0.03964965,0.025374493,0.04127668,0.01248806,0.037419945,0.016918521,0.046731047,0.022095527
2022-09-27,0.02251063,0.034535818,0.0395863,0.023770228,0.04523438,0.06666667,0.023970092,0.06666667,0.018024355,0.01667896,0.031801514,0.016371047,0.02769145,0.03382086,0.022063863,0.020226527,0.013010199,0.026220862,0.026328532,0.02716285,0.052191734,0.047646064,0.06666667,0.035808917,0.022976683,0.038148258,0.011257077,0.037395846,0.017877568,0.048544418,0.019144973
2022-09-28,0.025188059,0.03700397,0.03579074,0.024629619,0.04443348,0.066519625,0.02438017,0.06666667,0.017095793,0.017651612,0.032755904,0.014903575,0.030763242,0.0379799,0.018567907,0.017663658,0.013615801,0.021644928,0.025408484,0.03364804,0.045586687,0.05071564,0.06666667,0.030678093,0.024179462,0.042711224,0.009331033,0.0320158,0.018215433,0.054331787,0.019256998
2022-09-29,0.030760799,0.028491346,0.035984755,0.027773706,0.045485273,0.048476785,0.028819798,0.04942011,0.017136797,0.018163173,0.027326683,0.018384628,0.040444814,0.05118676,0.017330479,0.020222997,0.019882921,0.018196607,0.02738249,0.03220484,0.034887116,0.054640315,0.06537307,0.03567401,0.033860464,0.040604066,0.009032102,0.031410255,0.024422219,0.04544567,0.021574961
2022-09-30,0.031877156,0.030436905,0.04106916,0.024241045,0.04082613,0.05517788,0.028294811,0.06075978,0.015618562,0.017706389,0.032200824,0.020631723,0.034895632,0.041954283,0.016932774,0.020727867,0.019275997,0.018111967,0.02538634,0.035083912,0.03635539,0.057263315,0.057602108,0.030206295,0.028439261,0.03923417,0.01002151,0.033085506,0.02547114,0.050945967,0.020166196
2022-10-03,0.031782847,0.03406305,0.039164558,0.021579316,0.036376495,0.053910285,0.026905082,0.06666667,0.016711133,0.019701874,0.038559712,0.021208111,0.03409458,0.04367547,0.017754855,0.022400498,0.018986989,0.015537722,0.02200934,0.037879914,0.038652897,0.053573105,0.0531696,0.026570123,0.02822309,0.038584173,0.008663208,0.033029456,0.021598056,0.059849832,0.01911796
2022-10-04,0.037752118,0.028455833,0.03377891,0.026401997,0.038837936,0.035123542,0.030462816,0.037851434,0.021925958,0.024532752,0.031594317,0.024889413,0.0428637,0.06363425,0.018324852,0.026606226,0.02650187,0.014675577,0.025271142,0.033572268,0.031899706,0.044785615,0.048226424,0.032214556,0.04348704,0.039357334,0.008428055,0.029254796,0.024496775,0.05035998,0.024432816
2022-10-05,0.045429848,0.02159754,0.033408258,0.024164233,0.0341696,0.027790587,0.03306366,0.025639134,0.029235277,0.028905172,0.037837718,0.032492366,0.045274284,0.061645713,0.022515355,0.03428218,0.03698493,0.013259353,0.023523904,0.026308216,0.030936042,0.033966973,0.035586216,0.03481548,0.05352726,0.03574649,0.00949182,0.031524535,0.0244121,0.042460173,0.030005576
2022-10-06,0.056487374,0.021570468,0.045024626,0.018668003,0.026954064,0.03221847,0.034084037,0.03406902,0.03156969,0.029327735,0.050844956,0.02877762,0.033257328,0.047385767,0.022385886,0.03286718,0.033799835,0.016284905,0.018185023,0.029934932,0.03580604,0.03972848,0.031814437,0.02904803,0.043701205,0.03218478,0.011807512,0.027979836,0.030480742,0.04791414,0.025837878
2022-10-07,0.060235057,0.023425402,0.05540076,0.017375693,0.022410423,0.028843988,0.034651473,0.04368289,0.034173742,0.033357468,0.055442262,0.02414552,0.032299176,0.043245684,0.02164839,0.033562925,0.032567322,0.012513654,0.014705671,0.037607443,0.032086994,0.04189365,0.027224146,0.021904182,0.041591704,0.026801545,0.010968598,0.024252547,0.032723024,0.05794748,0.021311194
2022-10-10,0.052011404,0.028364493,0.05771072,0.014451238,0.02030149,0.032406278,0.031665158,0.061847594,0.032301802,0.03173376,0.056758035,0.02649887,0.024990989,0.033137158,0.02397095,0.029596804,0.030688047,0.01414872,0.01878792,0.04420562,0.0318844,0.040630076,0.023701254,0.019490898,0.035925813,0.02895428,0.011528944,0.02220494,0.03252858,0.06666667,0.020907104
2022-10-11,0.049746286,0.026017746,0.06045336,0.014492394,0.022168923,0.040464494,0.030142568,0.06283324,0.02910564,0.026418779,0.06293092,0.025516592,0.020630356,0.024082458,0.023519963,0.025517622,0.026126312,0.019203221,0.019088268,0.04231664,0.04017719,0.044969447,0.023634495,0.019769266,0.032383073,0.032267362,0.011628095,0.023423612,0.03179649,0.06666667,0.022508519
2022-10-12,0.054713532,0.023116916,0.06666667,0.01619742,0.023277456,0.045369495,0.03246054,0.06666667,0.025126856,0.019910973,0.057666674,0.019851614,0.016781619,0.017252626,0.019409519,0.021010844,0.020203758,0.03106165,0.015534812,0.037831917,0.0470763,0.05632429,0.027069844,0.021311285,0.026211977,0.030738046,0.013233756,0.023641966,0.03893019,0.06399509,0.021355696
2022-10-13,0.04507222,0.024369717,0.06666667,0.016630577,0.02798562,0.055080146,0.025585223,0.06666667,0.024810184,0.018422857,0.056350548,0.019801533,0.017434925,0.017288372,0.022668853,0.024600735,0.0195366,0.02824631,0.016303517,0.035394832,0.05350495,0.05495021,0.028501967,0.021684531,0.024854314,0.030331133,0.013597157,0.029766591,0.034685384,0.058917936,0.020289732
2022-10-14,0.04070631,0.019954022,0.044986296,0.019800145,0.040678017,0.05373104,0.021944119,0.044745818,0.02727814,0.020466892,0.058261614,0.029262131,0.02352686,0.022182833,0.027760742,0.034471888,0.03086099,0.023307748,0.021467468,0.026799874,0.048026606,0.04197134,0.029296583,0.027617099,0.031337623,0.03475956,0.016383508,0.040381838,0.029312842,0.043408994,0.025311055
2022-10-17,0.035271253,0.025047343,0.04762532,0.01632036,0.035114292,0.060175594,0.021946752,0.059620354,0.025072519,0.020913323,0.056992725,0.035054464,0.019359063,0.020592758,0.031208076,0.032249004,0.026613807,0.024871264,0.025442343,0.026982838,0.051047426,0.035533655,0.029179303,0.024445698,0.024243807,0.037452832,0.018272119,0.039515972,0.028830498,0.041174985,0.023830255
2022-10-18,0.027638808,0.019758167,0.033238064,0.019835556,0.043383162,0.0508848,0.016419457,0.044055887,0.032521334,0.024565555,0.052736815,0.039580457,0.029567499,0.028018521,0.041535538,0.0477073,0.0374425,0.0185916,0.023780055,0.021620192,0.050957177,0.026012296,0.03161513,0.029539146,0.032561276,0.031865813,0.015895266,0.050262515,0.022338076,0.030250633,0.025821399
2022-10-19,0.02353036,0.018783174,0.030124018,0.020402446,0.039911464,0.045529887,0.014604341,0.050244883,0.032846678,0.026892727,0.052556388,0.0498485,0.030241426,0.023313733,0.052273612,0.06113075,0.042535547,0.018142892,0.022149203,0.021211274,0.050034333,0.019871332,0.02581836,0.027611475,0.02880434,0.024968058,0.01881453,0.059297413,0.02139466,0.023397751,0.023714442
2022-10-20,0.021419203,0.018403104,0.03495004,0.018690372,0.03343099,0.046451606,0.0136345625,0.061360843,0.040757116,0.031627998,0.05682016,0.044724155,0.029752953,0.020860218,0.0636098,0.06666667,0.043308,0.014811276,0.019524282,0.02042366,0.04685063,0.017144637,0.023012193,0.024142796,0.026482178,0.01998084,0.019413024,0.059260536,0.021367015,0.021461807,0.019657338
2022-10-21,0.020470813,0.015948113,0.03431078,0.015519757,0.031645715,0.05863904,0.011146272,0.055674966,0.048159774,0.027952338,0.06666667,0.037090663,0.026161764,0.021135574,0.06666667,0.06666667,0.04158205,0.014454411,0.015357764,0.01586636,0.055553474,0.016212592,0.023952903,0.023653237,0.027715294,0.018656954,0.017171409,0.06666667,0.017228374,0.023156801,0.01891614
2022-10-24,0.020897482,0.01454417,0.02771769,0.021600211,0.04040224,0.056248814,0.008510001,0.04634284,0.049478035,0.027323322,0.06666667,0.031659514,0.0347837,0.01895961,0.06666667,0.06666667,0.046799883,0.012766816,0.013717828,0.013394154,0.06438582,0.01488061,0.021420704,0.029486435,0.035016973,0.016845996,0.012665369,0.06666667,0.012699751,0.02032692,0.020458449
2022-10-25,0.023571948,0.013355207,0.028918853,0.025738142,0.046356373,0.061921343,0.008872178,0.053233933,0.035243392,0.025479553,0.06666667,0.03102497,0.03350623,0.016522203,0.06524197,0.06666667,0.044763017,0.01563957,0.011878785,0.014623042,0.06666667,0.01653691,0.024318611,0.028568977,0.029554993,0.015870001,0.013595195,0.06666667,0.014507762,0.016914234,0.01757594
2022-10-26,0.023434013,0.010728201,0.02809985,0.025693173,0.048216343,0.051686894,0.0100615285,0.045908276,0.031870276,0.027637469,0.06666667,0.034359243,0.035045862,0.013023157,0.06666667,0.06666667,0.050125346,0.018898016,0.011648551,0.014590889,0.06666667,0.015919318,0.024461996,0.033826604,0.029414706,0.014446686,0.017230155,0.06666667,0.014881661,0.016292803,0.019165657
2022-10-27,0.019932454,0.013019075,0.024470724,0.029547844,0.065389656,0.054460928,0.010755157,0.047440417,0.024079738,0.022537312,0.052492958,0.040863883,0.028827507,0.010731024,0.062201086,0.06666667,0.041256625,0.029362654,0.018318452,0.013408799,0.06666667,0.014011519,0.02602425,0.039188266,0.025565838,0.01703691,0.019475745,0.06666667,0.0140465535,0.014567465,0.020987159
2022-10-28,0.018260673,0.014749427,0.025038993,0.03162338,0.06666667,0.04419942,0.01275857,0.04492152,0.024207722,0.021452988,0.033134174,0.0439814,0.026948493,0.010501334,0.06043745,0.06666667,0.03540505,0.040486056,0.025494097,0.012544781,0.06666667,0.012806033,0.026864251,0.048290428,0.02774035,0.018290965,0.020698436,0.06666667,0.015091982,0.013689702,0.023715664
2022-10-31,0.021718774,0.015492394,0.02190823,0.04046609,0.06666667,0.031732813,0.015826771,0.0345332,0.023228353,0.024861492,0.027703183,0.039487027,0.026725728,0.011560483,0.04611906,0.06289901,0.03722617,0.05583897,0.030829342,0.01368212,0.05711338,0.012139952,0.032195453,0.051048674,0.029552959,0.02121457,0.022459606,0.06666667,0.018236576,0.012296437,0.028569853
2022-11-01,0.022525007,0.016477887,0.026440192,0.03273105,0.06271047,0.032582108,0.019654253,0.032185007,0.026082827,0.023882365,0.026479878,0.044221632,0.019768784,0.010032707,0.04929503,0.04927323,0.030865096,0.06666667,0.03740449,0.012471045,0.061581086,0.0110862795,0.028550731,0.048838023,0.028377604,0.023056194,0.02845681,0.06251704,0.018986456,0.014270902,0.03252915
2022-11-02,0.022314707,0.02046922,0.024586534,0.03506637,0.066442534,0.030903708,0.019674173,0.031423867,0.024696505,0.024065105,0.023464676,0.047493614,0.019136397,0.009917632,0.045185864,0.045776628,0.027649855,0.06666667,0.04214285,0.013686864,0.060368635,0.0106798075,0.02767753,0.05197723,0.02605735,0.023850862,0.034295425,0.056479298,0.017539293,0.015792506,0.034518298
2022-11-03,0.0207604,0.022859856,0.026370116,0.027362265,0.052962627,0.031430956,0.021588538,0.031527832,0.02618346,0.024035146,0.022668807,0.056805752,0.015947245,0.011141038,0.052982107,0.04323268,0.02584623,0.06666667,0.05264321,0.013616049,0.05949022,0.008362586,0.025702659,0.04828797,0.02540767,0.027179787,0.032712623,0.05215018,0.01698878,0.018213116,0.038873438
2022-11-04,0.019298257,0.023872213,0.02569605,0.03285436,0.05626611,0.029876111,0.02286903,0.02580162,0.030666953,0.021893919,0.015693992,0.053757433,0.016997147,0.0126498835,0.048587613,0.037436243,0.021680243,0.06666667,0.059367873,0.0123713985,0.057908226,0.008441227,0.025841545,0.0556627,0.030870741,0.02850176,0.032356616,0.049296476,0.016117394,0.01896078,0.041739415
2022-11-07,0.017674735,0.020456655,0.02459894,0.036139995,0.06225565,0.031321954,0.020551642,0.017460296,0.03457144,0.022408782,0.015413729,0.04789194,0.019640915,0.013322328,0.046045475,0.04001476,0.024440717,0.06666667,0.050669704,0.009865574,0.054099366,0.008411246,0.027022565,0.056967217,0.03702698,0.025954714,0.03252746,0.053554982,0.01491556,0.019813264,0.048294745
2022-11-08,0.018680707,0.017355956,0.024843954,0.04192725,0.06666667,0.036145914,0.021011638,0.0143536115,0.029574737,0.022965392,0.01848312,0.04631159,0.02257303,0.013750695,0.039217845,0.045182806,0.02536746,0.06666667,0.039625693,0.00854044,0.053120036,0.009379732,0.030744959,0.05010086,0.03619532,0.024336223,0.032084007,0.06666667,0.014153041,0.019386863,0.04458713
2022-11-09,0.018671902,0.016218387,0.023414185,0.044686574,0.06666667,0.03626697,0.022794485,0.012228625,0.025100673,0.023971902,0.018855875,0.051758327,0.024714759,0.014900713,0.034698162,0.045088105,0.02703549,0.06666667,0.03854034,0.008745724,0.048942667,0.010090052,0.03228216,0.047694113,0.0352006,0.02439928,0.035757452,0.06666667,0.015136427,0.019072229,0.04373382
2022-11-10,0.020352261,0.017984591,0.023274096,0.03571512,0.06666667,0.0442409,0.021685457,0.01670937,0.021722063,0.019718826,0.023798967,0.0575804,0.021053271,0.014426425,0.034088816,0.033875894,0.021856025,0.06666667,0.03664921,0.010709443,0.054355614,0.010596431,0.03563179,0.052698124,0.025848934,0.031388517,0.037300136,0.06666667,0.011510987,0.02290104,0.04232729
2022-11-11,0.017536554,0.012118338,0.01767951,0.043876823,0.06666667,0.030302657,0.020908894,0.010917479,0.028204273,0.024846867,0.021837126,0.04728889,0.039630517,0.021191357,0.039501537,0.041586857,0.032857355,0.054938808,0.028451882,0.010513204,0.044994395,0.0089818565,0.039706986,0.056672726,0.04253984,0.026355878,0.025349852,0.06666667,0.01002763,0.020109206,0.04773937
