Date,AAPL,MSFT,JPM,XOM,JNJ,NVDA,ORCL,GOOGL,VZ,DIS,AMZN,HD,MCD,NKE,PG,KO,WMT,UNH,PFE,MRK,BAC,GS,CAT,HON,UPS,CVX,SHW,NEE,AMT,EWJ
2024-04-17,166.33160400390625,404.7377014160156,172.64073181152344,110.19657135009766,135.68743896484375,83.79605865478516,115.79071807861328,154.00454711914062,34.3302116394043,109.85934448242188,181.27999877929688,312.0903625488281,254.04112243652344,89.07278442382812,146.87840270996094,54.53082275390625,58.21277618408203,453.1267700195313,21.562503814697266,115.96965789794922,33.280887603759766,383.5935363769531,346.90692138671875,178.86752319335938,122.58120727539062,140.92593383789062,303.3841552734375,59.3648681640625,159.06529235839844,62.361820220947266
2024-04-18,165.381103515625,397.29827880859375,173.76239013671875,110.09439849853516,136.5965576171875,84.43025207519531,113.18551635742188,154.53945922851562,34.632266998291016,109.3632583618164,179.22000122070312,312.1466064453125,255.0104522705078,89.91805267333984,148.13755798339844,54.90361785888672,57.83216857910156,466.5505676269531,21.53705787658691,115.84014892578124,33.791015625,382.833740234375,346.52935791015625,179.54408264160156,123.00345611572266,141.9801788330078,302.6212463378906,59.56960678100586,158.12210083007812,62.17592239379883
2024-04-19,163.36138916015625,392.2370910644531,178.1244354248047,111.35771942138672,138.6304473876953,75.98333740234375,112.09268188476562,152.63754272460938,34.94295120239258,109.53834533691406,174.6300048828125,314.4626770019531,255.9609375,88.78162384033203,148.9381103515625,56.07793426513672,58.09566879272461,474.0714111328125,22.054489135742188,116.34890747070312,34.92462158203125,383.6790161132813,344.61517333984375,182.5321350097656,123.02933502197266,144.16973876953125,299.2759094238281,59.83949279785156,158.39950561523438,61.80411148071289
2024-04-22,164.1930389404297,394.04534912109375,181.5852813720703,111.98937225341795,139.76451110839844,79.29190063476562,111.75118255615234,154.80691528320312,33.31187057495117,108.93524932861328,177.22999572753906,315.16595458984375,259.33935546875,88.46231079101562,151.19842529296875,56.43208694458008,58.69096374511719,464.7059326171875,22.275035858154297,117.42193603515624,35.642578125,396.3575439453125,347.4815979003906,183.7724151611328,125.26119232177734,145.8997802734375,302.5038757324219,60.77942657470703,159.3241729736328,62.43618392944336
2024-04-23,165.24252319335938,400.5413818359375,184.2025146484375,112.42598724365234,140.17689514160156,82.18864440917969,112.29759216308594,156.7682342529297,34.26117706298828,110.60833740234376,179.5399932861328,317.8758544921875,260.562744140625,88.3026351928711,152.10260009765625,56.51597213745117,57.6662712097168,459.9286193847656,22.325929641723633,117.3664321899414,36.24716567993164,402.6730041503906,352.9618835449219,184.31741333007812,128.28585815429688,146.73776245117188,295.75457763671875,61.60768508911133,161.0626220703125,62.57561492919922
2024-04-24,167.3414764404297,402.0057067871094,185.1036834716797,112.4445571899414,139.21151733398438,79.45045471191406,112.54151916503906,157.6300506591797,34.07994842529297,110.81261444091795,176.58999633789062,312.2591247558594,260.44036865234375,88.88494110107422,153.1386260986328,57.36408615112305,58.427467346191406,460.9881591796875,22.283517837524418,117.4774398803711,36.19993591308594,401.7613220214844,353.2242431640625,183.0301055908203,126.3469696044922,147.38653564453125,297.0946960449219,61.94270706176758,160.2951202392578,62.845176696777344
2024-04-25,168.20285034179688,392.1585083007813,185.38169860839844,112.70465087890624,137.6088104248047,82.39706420898438,112.10244750976562,154.529541015625,33.8469352722168,109.69397735595705,173.6699981689453,311.2933349609375,259.358154296875,88.22749328613281,153.0915069580078,57.541160583496094,58.759281158447266,467.19390869140625,21.426782608032227,120.9185028076172,35.81261444091797,398.9217224121094,328.427001953125,181.366943359375,127.01051330566406,148.9273681640625,298.1510925292969,62.25912094116211,159.87899780273438,61.86917495727539
2024-04-26,167.6186981201172,399.3129577636719,185.49673461914065,109.57423400878906,136.9714813232422,87.48554229736328,114.36614990234376,170.32920837402344,34.24391555786133,109.6550750732422,179.6199951171875,314.20947265625,256.99603271484375,88.39655303955078,151.90480041503906,57.541160583496094,58.710487365722656,468.603515625,21.5455379486084,121.36251068115234,35.73704147338867,406.0634765625,333.6546630859375,181.77102661132812,127.182861328125,149.4770050048828,299.7552490234375,61.41225051879883,158.7601318359375,62.39900207519531
2024-04-29,171.77699279785156,395.31304931640625,185.29542541503903,111.1347885131836,137.6088104248047,87.50749206542969,113.66361236572266,164.58384704589844,34.59774398803711,109.0228042602539,180.9600067138672,315.81292724609375,257.428955078125,88.34019470214844,152.25328063964844,57.82076644897461,58.78855895996094,462.6247253417969,21.74911880493164,120.36349487304688,35.472530364990234,409.1404724121094,339.8927917480469,182.0717010498047,128.01010131835938,149.8734588623047,299.4031066894531,62.74304962158203,161.8115997314453,62.96601486206055
2024-04-30,168.63844299316406,382.6159057617187,183.8190460205078,109.8621826171875,135.51870727539062,86.15634155273438,110.99009704589844,161.24563598632812,34.07994842529297,108.0695343017578,175.0,313.3937072753906,256.9490661621094,86.64967346191406,153.70370483398438,57.569114685058594,57.92000961303711,457.5824890136719,21.73215675354004,119.5309829711914,34.962406158447266,405.2466735839844,325.09417724609375,181.094482421875,127.08807373046876,145.31410217285156,293.06463623046875,62.32426071166992,158.6399383544922,62.52914047241211
