,AAPL,JNJ,JPM,MSFT,XOM,CASH
2022-09-26,0.049725194,0.4,0.027317375,0.08149478,0.4,0.041462656
2022-09-27,0.05661221,0.4,0.03050147,0.0740146,0.4,0.038871724
2022-09-28,0.06407294,0.4,0.031117732,0.06364082,0.4,0.04116852
2022-09-29,0.07135791,0.4,0.03740424,0.05665314,0.4,0.034584712
2022-09-30,0.08920551,0.4,0.03167737,0.0466333,0.4,0.03248382
2022-10-03,0.0959871,0.4,0.027853142,0.043152515,0.4,0.033007246
2022-10-04,0.11247742,0.4,0.02582605,0.034643,0.4,0.027053528
2022-10-05,0.08022183,0.4,0.0369043,0.05921159,0.4,0.023662273
2022-10-06,0.119311206,0.4,0.023723297,0.03494624,0.4,0.022019256
2022-10-07,0.14458902,0.4,0.013383098,0.017783359,0.4,0.024244515
2022-10-10,0.14892025,0.4,0.010136428,0.014953469,0.4,0.025989855
2022-10-11,0.14797214,0.4,0.009185562,0.014633137,0.4,0.028209167
2022-10-12,0.13247412,0.4,0.013637731,0.01928203,0.4,0.03460611
2022-10-13,0.13357966,0.4,0.014185681,0.019974146,0.4,0.032260515
2022-10-14,0.1321376,0.4,0.017372826,0.022189172,0.4,0.028300399
2022-10-17,0.20383613,0.4,0.013133155,0.018334528,0.34546068,0.019235509
2022-10-18,0.22001371,0.4,0.014637794,0.010452638,0.32467583,0.030220034
2022-10-19,0.2575171,0.39034557,0.014699168,0.0112393815,0.29815146,0.028047297
2022-10-20,0.32171616,0.38734508,0.019126445,0.012110213,0.22396377,0.03573835
2022-10-21,0.4,0.4,0.023440832,0.013586544,0.13591848,0.027054138
2022-10-24,0.4,0.4,0.028832031,0.01365777,0.11624716,0.041263036
2022-10-25,0.4,0.4,0.04176537,0.023694577,0.114851505,0.01968855
2022-10-26,0.4,0.4,0.048638154,0.030196736,0.10248432,0.018680787
2022-10-27,0.4,0.4,0.04952797,0.03413439,0.09815772,0.018179914
2022-10-28,0.4,0.4,0.053866897,0.032015912,0.092213705,0.021903483
2022-10-31,0.4,0.4,0.04160003,0.029648915,0.10323617,0.025514886
2022-11-01,0.4,0.4,0.054212365,0.049448792,0.083272055,0.013066788
2022-11-02,0.4,0.4,0.058446538,0.045191903,0.0796233,0.016738266
2022-11-03,0.4,0.4,0.051884394,0.040272776,0.086589016,0.021253813
2022-11-04,0.4,0.4,0.043059837,0.02984221,0.103673875,0.023424078
2022-11-07,0.37749317,0.4,0.036505677,0.025560496,0.13393514,0.026505522
2022-11-08,0.33823007,0.4,0.030008506,0.026903074,0.18724021,0.017618135
2022-11-09,0.23062263,0.4,0.02910034,0.017909048,0.3035551,0.018812886
2022-11-10,0.1182644,0.4,0.021163044,0.041903723,0.4,0.018668829
2022-11-11,0.097760975,0.4,0.02535513,0.065921806,0.4,0.0109620895
2022-11-14,0.11984466,0.4,0.019052,0.04828859,0.4,0.012814746
2022-11-15,0.12198551,0.4,0.018608453,0.04658437,0.4,0.012821669
2022-11-16,0.12010374,0.4,0.018467158,0.047874827,0.4,0.013554275
2022-11-17,0.122176096,0.4,0.017996818,0.047468964,0.4,0.012358121
2022-11-18,0.09866002,0.4,0.023944339,0.062133897,0.4,0.015261744
2022-11-21,0.086707845,0.4,0.026888965,0.072524145,0.4,0.013879043
2022-11-22,0.07775697,0.4,0.030055935,0.078269534,0.4,0.013917561
2022-11-23,0.058131583,0.4,0.03844407,0.08574105,0.4,0.017683296
2022-11-25,0.06361139,0.4,0.03411664,0.0891901,0.4,0.013081864
2022-11-28,0.05414236,0.4,0.038840905,0.09097963,0.4,0.016037108
2022-11-29,0.050261244,0.4,0.038065247,0.09738522,0.4,0.0142882895
2022-11-30,0.06132895,0.4,0.039855227,0.08417216,0.4,0.014643663
2022-12-01,0.06108962,0.4,0.03984021,0.085276365,0.4,0.013793805
2022-12-02,0.08394008,0.4,0.032032654,0.073413014,0.4,0.010614255
2022-12-05,0.035189584,0.4,0.02304438,0.12707746,0.4,0.014688577
2022-12-06,0.04861347,0.4,0.028450595,0.11024003,0.4,0.012695908
2022-12-07,0.065221496,0.4,0.027092438,0.09265459,0.4,0.015031473
2022-12-08,0.058019638,0.4,0.028132388,0.10253747,0.4,0.011310502
2022-12-09,0.040491186,0.4,0.029476954,0.11865019,0.4,0.011381667
2022-12-12,0.063849136,0.4,0.028861232,0.095398486,0.4,0.011891141
2022-12-13,0.056230318,0.4,0.031751815,0.100300245,0.4,0.01171762
2022-12-14,0.05425922,0.4,0.03195332,0.10232835,0.4,0.011459107
2022-12-15,0.072990134,0.4,0.030922161,0.08235776,0.4,0.013729944
2022-12-16,0.09977837,0.4,0.029293912,0.055884887,0.4,0.015042831
2022-12-19,0.09461006,0.4,0.02630029,0.06433697,0.4,0.014752682
2022-12-20,0.07569967,0.4,0.027045757,0.08415765,0.4,0.013096912
2022-12-21,0.10244602,0.4,0.030195601,0.051544785,0.4,0.015813593
2022-12-22,0.054623574,0.4,0.034567937,0.10095222,0.4,0.00985627
2022-12-23,0.067148566,0.4,0.023154076,0.09293535,0.4,0.016762005
2022-12-27,0.13052605,0.4,0.022325242,0.034595117,0.4,0.0125535885
2022-12-28,0.12978797,0.4,0.019464547,0.03856459,0.4,0.012182902
2022-12-29,0.11638479,0.4,0.022972098,0.041999225,0.4,0.01864389
2022-12-30,0.12856586,0.4,0.021230867,0.02967935,0.4,0.020523913
2023-01-03,0.13148133,0.4,0.01961883,0.030160118,0.4,0.018739715
2023-01-04,0.12808365,0.4,0.021836728,0.029699631,0.4,0.020379996
2023-01-05,0.101976566,0.4,0.02370293,0.05392411,0.4,0.02039639
2023-01-06,0.10334428,0.4,0.030363638,0.041784808,0.4,0.02450728
2023-01-09,0.09537723,0.4,0.03249287,0.047619786,0.4,0.024510115
2023-01-10,0.11767528,0.4,0.02149999,0.033249836,0.4,0.027574891
2023-01-11,0.14297879,0.39451605,0.015652094,0.024117213,0.4,0.02273586
2023-01-12,0.17442028,0.3745346,0.011976961,0.019736178,0.4,0.019331977
2023-01-13,0.2740888,0.35586902,0.010430856,0.01596198,0.32705435,0.016594993
2023-01-17,0.4,0.4,0.013072614,0.018995792,0.15799257,0.009939024
2023-01-18,0.4,0.4,0.038093258,0.035360947,0.11788769,0.008658105
2023-01-19,0.4,0.4,0.04778479,0.04754993,0.09535995,0.009305326
2023-01-20,0.4,0.4,0.05680008,0.052503176,0.079367064,0.011329682
2023-01-23,0.4,0.4,0.06127388,0.05146999,0.07372362,0.013532508
2023-01-24,0.4,0.4,0.05696474,0.056651924,0.074939825,0.011443517
2023-01-25,0.4,0.4,0.055058043,0.055324882,0.07931895,0.010298126
2023-01-26,0.4,0.4,0.050490152,0.052572135,0.085641414,0.011296296
2023-01-27,0.4,0.4,0.048682522,0.042729158,0.09635539,0.012232924
2023-01-30,0.4,0.4,0.037904214,0.066410094,0.08135506,0.014330631
2023-01-31,0.4,0.4,0.06188013,0.06381865,0.05895224,0.015348984
2023-02-01,0.4,0.4,0.061778348,0.044664856,0.08231843,0.01123836
2023-02-02,0.4,0.4,0.062177684,0.042358734,0.08058764,0.01487594
2023-02-03,0.4,0.4,0.05890653,0.043825388,0.08094311,0.016324969
2023-02-06,0.4,0.4,0.065712735,0.051658075,0.07115137,0.011477817
2023-02-07,0.4,0.4,0.07386287,0.045270413,0.06771824,0.013148474
2023-02-08,0.4,0.4,0.07920693,0.0373811,0.06956153,0.013850439
2023-02-09,0.4,0.4,0.08125116,0.034761652,0.06927282,0.014714361
2023-02-10,0.4,0.4,0.093850054,0.028686907,0.060885746,0.016577292
2023-02-13,0.4,0.4,0.08547226,0.02923951,0.06659184,0.018696388
2023-02-14,0.4,0.4,0.0754989,0.03178448,0.076689646,0.016026976
2023-02-15,0.4,0.4,0.07643042,0.031212255,0.072579496,0.019777827
2023-02-16,0.4,0.4,0.08095268,0.0379067,0.06930838,0.011832242
2023-02-17,0.4,0.4,0.07093992,0.034813643,0.0739616,0.020284839
2023-02-21,0.4,0.4,0.06396296,0.035626464,0.073956005,0.026454568
2023-02-22,0.4,0.4,0.08799548,0.041889075,0.05382712,0.016288323
2023-02-23,0.4,0.4,0.041239846,0.08739367,0.045371227,0.025995256
2023-02-24,0.4,0.4,0.06197742,0.038172394,0.06292104,0.036929145
2023-02-27,0.4,0.4,0.066762656,0.027917765,0.068012364,0.03730721
2023-02-28,0.4,0.4,0.06444773,0.024241408,0.06731827,0.043992598
2023-03-01,0.4,0.4,0.065808885,0.022727963,0.076142035,0.035321116
2023-03-02,0.4,0.38837755,0.063907705,0.020790964,0.0956089,0.031314883
2023-03-03,0.4,0.37528184,0.06000044,0.01900045,0.10510087,0.040616397
2023-03-06,0.4,0.39415509,0.04853502,0.019363051,0.10455211,0.033394728
2023-03-07,0.4,0.4,0.049022164,0.02239129,0.090785295,0.03780125
2023-03-08,0.4,0.4,0.055113245,0.02891237,0.08273584,0.03323855
2023-03-09,0.4,0.4,0.061940454,0.036644183,0.07273965,0.028675705
2023-03-10,0.4,0.4,0.067576386,0.037794486,0.061561123,0.033068012
2023-03-13,0.4,0.4,0.07136251,0.039860472,0.059899822,0.028877197
2023-03-14,0.4,0.4,0.0594087,0.032536183,0.061827365,0.046227753
2023-03-15,0.4,0.4,0.07030336,0.033428974,0.057089847,0.03917782
2023-03-16,0.4,0.4,0.07463195,0.042069644,0.05970258,0.023595825
2023-03-17,0.4,0.4,0.06924493,0.035237074,0.06979652,0.025721475
2023-03-20,0.4,0.4,0.07260312,0.03597095,0.06471375,0.026712181
2023-03-21,0.4,0.4,0.07588285,0.034928877,0.06182644,0.02736183
2023-03-22,0.4,0.4,0.08925813,0.03374855,0.047839608,0.029153712
2023-03-23,0.4,0.4,0.123223886,0.02112984,0.031124396,0.024521882
2023-03-24,0.4,0.4,0.10252894,0.027036952,0.037216634,0.03321748
2023-03-27,0.4,0.4,0.07453578,0.020090675,0.040632118,0.064741425
2023-03-28,0.4,0.4,0.09560739,0.025940249,0.042412013,0.03604035
2023-03-29,0.4,0.4,0.10870921,0.03591025,0.037318017,0.018062526
2023-03-30,0.4,0.4,0.104557194,0.0288682,0.041404665,0.02516994
2023-03-31,0.4,0.4,0.07773349,0.01735203,0.037081145,0.06783334
2023-04-03,0.4,0.4,0.09364019,0.022259135,0.03987486,0.044225812
2023-04-04,0.4,0.4,0.102400735,0.020766055,0.03632733,0.040505882
2023-04-05,0.4,0.4,0.09434595,0.017409028,0.030915005,0.05733002
2023-04-06,0.4,0.4,0.07274047,0.015675455,0.04975278,0.061831295
2023-04-10,0.4,0.4,0.08741265,0.023651853,0.049432684,0.039502814
2023-04-11,0.4,0.4,0.08290367,0.016653419,0.050335374,0.05010754
2023-04-12,0.39946327,0.4,0.0645504,0.012927745,0.052463602,0.07059498
2023-04-13,0.4,0.4,0.08545026,0.011876918,0.053676877,0.048995942
2023-04-14,0.377299,0.4,0.06414498,0.012689402,0.06913151,0.07673511
2023-04-17,0.4,0.39146632,0.06558355,0.017742837,0.077362694,0.04784459
2023-04-18,0.4,0.34483096,0.06483359,0.024228163,0.11810553,0.04800176
2023-04-19,0.4,0.33758202,0.10006424,0.028257212,0.09972924,0.03436729
2023-04-20,0.4,0.3612672,0.09780789,0.026336124,0.08315755,0.031431224
2023-04-21,0.4,0.33895415,0.11494944,0.03384317,0.08063263,0.031620596
2023-04-24,0.4,0.3254767,0.13231744,0.031828586,0.07585143,0.034525838
2023-04-25,0.4,0.26104465,0.16917811,0.040150605,0.088701665,0.040924966
2023-04-26,0.4,0.20145263,0.19429475,0.037634112,0.101413615,0.06520489
2023-04-27,0.4,0.17359431,0.19295909,0.02279124,0.13045959,0.08019578
2023-04-28,0.4,0.26944953,0.098700345,0.017838977,0.14675984,0.06725131
2023-05-01,0.37747154,0.4,0.036033645,0.014832559,0.13271788,0.03894438
2023-05-02,0.4,0.4,0.027334267,0.0214554,0.12925358,0.02195675
2023-05-03,0.4,0.4,0.034573317,0.015379717,0.12921159,0.02083538
2023-05-04,0.4,0.4,0.03199448,0.020163326,0.122065336,0.025776861
2023-05-05,0.4,0.4,0.035134207,0.023457993,0.116936855,0.024470946
2023-05-08,0.4,0.4,0.029139133,0.023323912,0.12497801,0.022558946
2023-05-09,0.4,0.4,0.030662037,0.0279531,0.1204487,0.02093616
2023-05-10,0.4,0.4,0.033033617,0.02886532,0.11810965,0.019991413
2023-05-11,0.4,0.4,0.020568332,0.025664547,0.11596911,0.037798014
2023-05-12,0.4,0.4,0.02920481,0.032119267,0.1203265,0.018349424
