,AAPL,JNJ,JPM,MSFT,XOM,CASH
2022-06-22,0.14160216,0.2051617,0.09443447,0.12003742,0.4,0.03876425
2022-06-23,0.17127238,0.21694149,0.030449197,0.13756372,0.4,0.043773208
2022-06-24,0.15396285,0.2204487,0.01857055,0.16555417,0.4,0.04146373
2022-06-27,0.163112,0.20164174,0.023952967,0.17577118,0.4,0.035522114
2022-06-28,0.14565049,0.1803595,0.02928029,0.20502268,0.4,0.039687045
2022-06-29,0.12541376,0.15949698,0.03928906,0.2329135,0.4,0.042886708
2022-06-30,0.09428737,0.16011025,0.04150521,0.25534487,0.4,0.048752293
2022-07-01,0.070747316,0.17723063,0.035398997,0.263786,0.4,0.05283707
2022-07-05,0.07292889,0.17680776,0.03558666,0.269605,0.4,0.045071676
2022-07-06,0.06331905,0.16990665,0.039509203,0.27877107,0.4,0.048494034
2022-07-07,0.05503017,0.15956378,0.042306717,0.2952965,0.4,0.047802847
2022-07-08,0.06735432,0.13265577,0.049014322,0.30631492,0.4,0.044660658
2022-07-11,0.05924866,0.10817124,0.051128108,0.33123666,0.4,0.05021533
2022-07-12,0.048059396,0.097328305,0.041974057,0.36252472,0.4,0.05011354
2022-07-13,0.04109491,0.09151741,0.024490109,0.37883854,0.4,0.064059034
2022-07-14,0.037571963,0.09381151,0.019372176,0.3830602,0.39320344,0.07298073
2022-07-15,0.03577928,0.0900074,0.019595891,0.4,0.38337734,0.071240075
2022-07-18,0.054407056,0.07159642,0.016569173,0.4,0.4,0.05742735
2022-07-19,0.046224076,0.0703677,0.022381702,0.39339873,0.4,0.067627795
2022-07-20,0.036921564,0.08502854,0.04020944,0.4,0.36397105,0.07386939
2022-07-21,0.030982139,0.14917709,0.0916901,0.4,0.24886665,0.07928403
2022-07-22,0.02894214,0.28572446,0.1466713,0.37493882,0.08832144,0.075401865
2022-07-25,0.036974445,0.4,0.21211019,0.2659382,0.030617105,0.05436008
2022-07-26,0.04089841,0.4,0.36896858,0.13707775,0.019417843,0.033637434
2022-07-27,0.04286483,0.4,0.4,0.104996234,0.026214954,0.025923988
2022-07-28,0.04332835,0.4,0.4,0.096476205,0.04241372,0.01778173
2022-07-29,0.04219362,0.4,0.4,0.091531076,0.051653955,0.014621346
2022-08-01,0.041458424,0.4,0.4,0.092001505,0.053176932,0.01336314
2022-08-02,0.04130495,0.4,0.4,0.09381333,0.05146747,0.0134142535
2022-08-03,0.044138733,0.4,0.4,0.091919996,0.050250508,0.013690766
2022-08-04,0.043127056,0.4,0.4,0.08173041,0.060726464,0.0144160725
2022-08-05,0.04778498,0.4,0.4,0.07638302,0.060492225,0.015339778
2022-08-08,0.05808355,0.4,0.4,0.05276451,0.07231534,0.016836599
2022-08-09,0.058538932,0.4,0.4,0.05430452,0.06810734,0.019049214
2022-08-10,0.063031346,0.4,0.4,0.049479984,0.06846067,0.019027999
2022-08-11,0.06431076,0.4,0.4,0.045912288,0.07149412,0.018282838
2022-08-12,0.069542594,0.4,0.4,0.053384684,0.059124548,0.017948173
2022-08-15,0.07280868,0.4,0.4,0.055427782,0.05555686,0.016206676
2022-08-16,0.07733537,0.4,0.4,0.054181296,0.052182186,0.016301146
2022-08-17,0.08231308,0.4,0.4,0.044998284,0.05578949,0.016899142
2022-08-18,0.07684002,0.4,0.4,0.047212027,0.058468297,0.017479662
2022-08-19,0.071210094,0.4,0.4,0.050910737,0.06098383,0.016895344
2022-08-22,0.05995246,0.4,0.4,0.052997213,0.06810426,0.018946065
2022-08-23,0.05837744,0.4,0.4,0.050270546,0.06960246,0.021749554
2022-08-24,0.057405673,0.4,0.4,0.05171477,0.068086684,0.022792868
2022-08-25,0.06359683,0.4,0.4,0.04863997,0.06491778,0.02284542
2022-08-26,0.06609603,0.4,0.4,0.03868705,0.07298042,0.022236502
